6 	5 	3 	0 	-3 	-6 	-8 	-10 	-13 	-16 	-15 	-14 	-14 	-16 	-17 	-17 	-18 	-21 	-23 	-23 	-22 	-21 	-23 	-25 	-26 	-27 	-26 	-27 	-28 	-28 	-27 	-25 	-25 	-25 	-25 	-25 	-25 	-24 	-23 	-22 	-22 	-21 	-19 	-18 	-16 	-14 	-12 	-11 	-10 	-9 	-7 	-6 	-6 	-7 	-8 	-9 	-10 	-12 	-12 	-13 	-14 
-8 	-10 	-14 	-17 	-16 	-15 	-15 	-17 	-18 	-19 	-21 	-23 	-24 	-22 	-20 	-19 	-20 	-22 	-21 	-21 	-21 	-22 	-24 	-26 	-25 	-24 	-25 	-26 	-25 	-25 	-25 	-25 	-25 	-25 	-24 	-21 	-18 	-16 	-13 	-10 	-8 	-7 	-6 	-5 	-3 	-2 	-2 	-5 	-8 	-10 	-11 	-11 	-11 	-12 	-15 	-18 	-21 	-22 	-22 	-24 	-26 
-15 	-17 	-17 	-17 	-19 	-22 	-23 	-21 	-19 	-18 	-18 	-21 	-21 	-21 	-21 	-22 	-23 	-24 	-24 	-23 	-22 	-21 	-21 	-23 	-25 	-25 	-24 	-23 	-23 	-22 	-20 	-17 	-14 	-12 	-10 	-9 	-9 	-8 	-5 	-2 	-1 	-3 	-4 	-6 	-7 	-9 	-10 	-12 	-15 	-17 	-19 	-20 	-21 	-22 	-23 	-25 	-26 	-27 	-28 	-29 	-29 
-23 	-21 	-20 	-18 	-19 	-22 	-23 	-22 	-22 	-23 	-24 	-24 	-25 	-24 	-24 	-23 	-23 	-23 	-24 	-23 	-20 	-18 	-18 	-16 	-15 	-14 	-13 	-13 	-12 	-11 	-9 	-6 	-5 	-4 	-5 	-6 	-7 	-9 	-9 	-9 	-9 	-10 	-12 	-14 	-16 	-17 	-18 	-21 	-24 	-26 	-27 	-28 	-29 	-31 	-33 	-33 	-30 	-27 	-24 	-23 	-20 
-23 	-22 	-21 	-23 	-24 	-25 	-25 	-25 	-24 	-22 	-21 	-21 	-21 	-20 	-19 	-18 	-18 	-16 	-13 	-11 	-9 	-8 	-7 	-7 	-6 	-5 	-3 	-2 	-4 	-6 	-8 	-9 	-11 	-11 	-12 	-13 	-15 	-17 	-18 	-19 	-21 	-24 	-26 	-27 	-26 	-27 	-29 	-30 	-29 	-28 	-27 	-26 	-24 	-23 	-22 	-22 	-23 	-25 	-26 	-29 	-33 
-25 	-25 	-24 	-22 	-21 	-20 	-20 	-19 	-18 	-17 	-17 	-16 	-14 	-12 	-9 	-5 	-3 	-3 	-5 	-7 	-6 	-4 	-5 	-8 	-8 	-7 	-8 	-9 	-9 	-10 	-13 	-16 	-18 	-19 	-20 	-23 	-25 	-26 	-27 	-28 	-29 	-30 	-32 	-33 	-33 	-32 	-30 	-28 	-27 	-27 	-28 	-28 	-29 	-29 	-31 	-33 	-35 	-37 	-38 	-40 	-40 
-20 	-19 	-18 	-18 	-19 	-17 	-14 	-11 	-6 	-3 	-3 	-4 	-5 	-6 	-5 	-3 	-4 	-7 	-8 	-9 	-10 	-10 	-9 	-10 	-13 	-17 	-20 	-21 	-23 	-26 	-28 	-29 	-29 	-30 	-32 	-35 	-37 	-38 	-36 	-34 	-33 	-32 	-30 	-28 	-28 	-29 	-30 	-31 	-32 	-35 	-37 	-38 	-40 	-41 	-40 	-39 	-38 	-38 	-37 	-36 	-35 
-14 	-11 	-6 	-2 	-1 	0 	-2 	-3 	-3 	-4 	-4 	-4 	-4 	-6 	-7 	-7 	-8 	-11 	-14 	-17 	-19 	-20 	-21 	-24 	-26 	-28 	-28 	-28 	-29 	-32 	-35 	-36 	-36 	-35 	-34 	-30 	-27 	-26 	-28 	-31 	-33 	-32 	-32 	-31 	-32 	-35 	-38 	-38 	-37 	-34 	-32 	-31 	-31 	-31 	-31 	-30 	-30 	-30 	-31 	-32 	-34 
-4 	-6 	-5 	-5 	-4 	-3 	-2 	-3 	-6 	-7 	-7 	-8 	-11 	-13 	-15 	-16 	-18 	-21 	-23 	-23 	-23 	-24 	-26 	-29 	-32 	-33 	-33 	-32 	-32 	-31 	-30 	-31 	-31 	-32 	-32 	-31 	-31 	-32 	-33 	-34 	-36 	-36 	-36 	-34 	-32 	-31 	-29 	-28 	-27 	-25 	-24 	-26 	-31 	-34 	-33 	-32 	-33 	-34 	-34 	-33 	-31 
-2 	-3 	-6 	-7 	-7 	-9 	-11 	-14 	-16 	-17 	-18 	-19 	-20 	-20 	-20 	-21 	-24 	-28 	-31 	-32 	-32 	-32 	-32 	-32 	-31 	-31 	-32 	-33 	-34 	-32 	-32 	-33 	-33 	-34 	-34 	-34 	-33 	-32 	-30 	-29 	-31 	-33 	-35 	-36 	-36 	-36 	-38 	-38 	-37 	-36 	-36 	-35 	-32 	-30 	-30 	-30 	-30 	-31 	-31 	-31 	-31 
-11 	-14 	-15 	-15 	-16 	-18 	-20 	-21 	-21 	-22 	-23 	-25 	-28 	-30 	-32 	-33 	-34 	-34 	-34 	-33 	-32 	-33 	-34 	-34 	-34 	-35 	-35 	-35 	-35 	-35 	-34 	-32 	-31 	-30 	-28 	-27 	-27 	-27 	-28 	-31 	-33 	-34 	-36 	-36 	-36 	-36 	-36 	-34 	-34 	-34 	-35 	-36 	-36 	-35 	-34 	-34 	-34 	-34 	-33 	-32 	-32 
-20 	-21 	-22 	-23 	-23 	-25 	-28 	-31 	-32 	-33 	-34 	-33 	-33 	-33 	-33 	-33 	-34 	-33 	-33 	-35 	-36 	-36 	-38 	-38 	-36 	-33 	-31 	-31 	-31 	-30 	-28 	-26 	-27 	-29 	-31 	-33 	-33 	-32 	-33 	-34 	-33 	-33 	-32 	-30 	-29 	-31 	-33 	-31 	-30 	-32 	-34 	-35 	-34 	-32 	-30 	-30 	-31 	-31 	-30 	-28 	-26 
-28 	-31 	-32 	-33 	-33 	-32 	-32 	-31 	-32 	-33 	-33 	-32 	-32 	-34 	-34 	-35 	-36 	-37 	-36 	-33 	-31 	-31 	-30 	-30 	-29 	-30 	-32 	-34 	-35 	-34 	-34 	-34 	-35 	-35 	-35 	-34 	-33 	-32 	-32 	-32 	-32 	-31 	-31 	-33 	-35 	-36 	-36 	-35 	-34 	-34 	-34 	-33 	-31 	-31 	-31 	-30 	-29 	-28 	-28 	-28 	-29 
-32 	-32 	-33 	-34 	-34 	-33 	-33 	-35 	-36 	-36 	-37 	-38 	-36 	-34 	-33 	-32 	-30 	-28 	-26 	-26 	-28 	-31 	-33 	-31 	-31 	-32 	-33 	-33 	-32 	-30 	-30 	-30 	-30 	-32 	-34 	-35 	-36 	-36 	-36 	-36 	-34 	-33 	-35 	-36 	-36 	-35 	-33 	-32 	-32 	-30 	-28 	-27 	-27 	-29 	-30 	-30 	-31 	-30 	-29 	-30 	-32 
-33 	-35 	-36 	-36 	-38 	-37 	-36 	-34 	-33 	-32 	-31 	-28 	-26 	-27 	-30 	-32 	-31 	-30 	-30 	-31 	-32 	-31 	-30 	-29 	-30 	-31 	-31 	-31 	-31 	-32 	-33 	-34 	-34 	-34 	-33 	-33 	-34 	-36 	-35 	-34 	-34 	-33 	-33 	-31 	-30 	-28 	-28 	-30 	-31 	-31 	-31 	-31 	-30 	-30 	-31 	-32 	-33 	-31 	-28 	-25 	-25 
-36 	-34 	-33 	-32 	-30 	-28 	-27 	-28 	-31 	-33 	-33 	-31 	-31 	-31 	-30 	-29 	-29 	-27 	-27 	-27 	-28 	-29 	-30 	-30 	-30 	-32 	-34 	-36 	-35 	-34 	-34 	-36 	-37 	-36 	-36 	-35 	-36 	-36 	-34 	-30 	-28 	-28 	-28 	-28 	-28 	-27 	-27 	-27 	-25 	-23 	-21 	-20 	-18 	-17 	-17 	-17 	-16 	-14 	-13 	-11 	-10 
-27 	-28 	-30 	-33 	-33 	-32 	-31 	-31 	-30 	-30 	-29 	-28 	-27 	-28 	-28 	-29 	-30 	-29 	-29 	-32 	-34 	-36 	-35 	-34 	-35 	-36 	-37 	-36 	-35 	-33 	-33 	-32 	-28 	-26 	-26 	-27 	-28 	-28 	-27 	-25 	-25 	-24 	-23 	-21 	-19 	-17 	-17 	-19 	-21 	-21 	-19 	-17 	-17 	-17 	-18 	-20 	-21 	-21 	-23 	-29 	-32 
-31 	-32 	-31 	-31 	-30 	-28 	-27 	-28 	-28 	-30 	-32 	-31 	-30 	-31 	-33 	-32 	-32 	-32 	-32 	-33 	-34 	-33 	-32 	-32 	-31 	-29 	-27 	-26 	-26 	-26 	-26 	-24 	-24 	-25 	-26 	-25 	-23 	-21 	-21 	-22 	-21 	-19 	-19 	-20 	-19 	-16 	-15 	-16 	-19 	-22 	-24 	-25 	-24 	-25 	-28 	-32 	-36 	-41 	-45 	-44 	-44 
-27 	-28 	-28 	-30 	-32 	-31 	-29 	-30 	-31 	-31 	-32 	-32 	-31 	-32 	-33 	-33 	-32 	-32 	-31 	-31 	-30 	-27 	-25 	-25 	-27 	-27 	-27 	-29 	-29 	-27 	-24 	-23 	-23 	-23 	-22 	-20 	-19 	-19 	-19 	-15 	-12 	-12 	-14 	-17 	-20 	-20 	-22 	-24 	-29 	-34 	-38 	-43 	-48 	-50 	-50 	-51 	-53 	-54 	-54 	-54 	-54 
-29 	-30 	-32 	-32 	-32 	-31 	-31 	-32 	-33 	-33 	-32 	-30 	-29 	-30 	-28 	-25 	-23 	-24 	-25 	-25 	-26 	-27 	-28 	-27 	-24 	-22 	-22 	-22 	-20 	-17 	-14 	-12 	-11 	-10 	-10 	-11 	-14 	-21 	-24 	-24 	-28 	-31 	-34 	-37 	-40 	-45 	-47 	-48 	-48 	-48 	-50 	-52 	-53 	-52 	-50 	-48 	-46 	-44 	-42 	-39 	-38 
-31 	-32 	-33 	-33 	-31 	-29 	-29 	-29 	-27 	-24 	-22 	-23 	-24 	-24 	-25 	-27 	-28 	-27 	-23 	-20 	-21 	-23 	-21 	-17 	-15 	-15 	-15 	-13 	-11 	-13 	-18 	-21 	-22 	-24 	-26 	-31 	-35 	-38 	-42 	-45 	-45 	-45 	-47 	-48 	-50 	-52 	-53 	-51 	-50 	-49 	-48 	-45 	-42 	-38 	-35 	-33 	-32 	-32 	-33 	-33 	-30 
-29 	-30 	-27 	-24 	-23 	-24 	-25 	-25 	-26 	-28 	-28 	-25 	-20 	-17 	-17 	-19 	-18 	-15 	-14 	-13 	-12 	-11 	-11 	-15 	-18 	-22 	-21 	-20 	-23 	-28 	-33 	-37 	-42 	-46 	-47 	-48 	-49 	-50 	-52 	-54 	-56 	-55 	-52 	-49 	-46 	-43 	-40 	-38 	-34 	-31 	-29 	-29 	-30 	-32 	-31 	-29 	-28 	-27 	-27 	-27 	-28 
-25 	-25 	-26 	-28 	-28 	-25 	-20 	-17 	-17 	-19 	-17 	-13 	-12 	-13 	-12 	-10 	-9 	-12 	-18 	-22 	-22 	-21 	-25 	-31 	-36 	-39 	-44 	-46 	-46 	-45 	-46 	-47 	-49 	-52 	-53 	-52 	-51 	-50 	-48 	-45 	-43 	-41 	-38 	-35 	-33 	-33 	-33 	-32 	-30 	-28 	-27 	-25 	-23 	-24 	-26 	-28 	-29 	-29 	-28 	-26 	-25 
-20 	-17 	-17 	-20 	-20 	-16 	-13 	-11 	-11 	-9 	-8 	-12 	-17 	-21 	-22 	-22 	-25 	-29 	-33 	-38 	-42 	-46 	-47 	-49 	-49 	-49 	-49 	-52 	-54 	-54 	-54 	-52 	-48 	-45 	-42 	-38 	-35 	-33 	-31 	-29 	-29 	-29 	-29 	-28 	-26 	-25 	-26 	-28 	-29 	-29 	-28 	-26 	-26 	-27 	-26 	-24 	-23 	-21 	-19 	-17 	-15 
-13 	-11 	-9 	-7 	-6 	-12 	-17 	-21 	-22 	-23 	-26 	-31 	-36 	-39 	-42 	-44 	-47 	-49 	-50 	-50 	-50 	-52 	-52 	-52 	-51 	-48 	-45 	-43 	-40 	-37 	-34 	-32 	-30 	-30 	-31 	-31 	-30 	-28 	-26 	-27 	-28 	-29 	-29 	-28 	-27 	-25 	-23 	-22 	-22 	-21 	-20 	-20 	-19 	-18 	-17 	-17 	-17 	-16 	-17 	-17 	-18 
-17 	-21 	-23 	-24 	-28 	-33 	-37 	-38 	-38 	-42 	-45 	-47 	-47 	-47 	-48 	-49 	-51 	-51 	-47 	-43 	-39 	-38 	-36 	-33 	-30 	-28 	-28 	-29 	-28 	-27 	-26 	-26 	-27 	-28 	-28 	-27 	-26 	-26 	-24 	-22 	-22 	-20 	-18 	-18 	-18 	-19 	-18 	-17 	-16 	-15 	-15 	-15 	-15 	-16 	-16 	-17 	-18 	-20 	-22 	-23 	-24 
-37 	-38 	-39 	-43 	-46 	-48 	-47 	-47 	-48 	-49 	-51 	-50 	-46 	-42 	-39 	-38 	-36 	-32 	-29 	-27 	-28 	-28 	-28 	-27 	-26 	-26 	-25 	-25 	-26 	-25 	-24 	-23 	-21 	-20 	-19 	-17 	-16 	-16 	-17 	-18 	-18 	-16 	-15 	-15 	-16 	-18 	-18 	-18 	-19 	-22 	-25 	-28 	-30 	-31 	-31 	-31 	-32 	-34 	-35 	-36 	-36 
-47 	-47 	-48 	-50 	-53 	-52 	-47 	-43 	-40 	-39 	-38 	-34 	-30 	-28 	-27 	-27 	-27 	-25 	-23 	-23 	-23 	-23 	-23 	-22 	-20 	-19 	-17 	-16 	-16 	-16 	-17 	-18 	-18 	-15 	-12 	-10 	-9 	-11 	-14 	-16 	-18 	-19 	-20 	-23 	-26 	-28 	-29 	-31 	-32 	-33 	-35 	-38 	-38 	-38 	-38 	-38 	-38 	-39 	-40 	-42 	-43 
-47 	-43 	-40 	-39 	-38 	-34 	-30 	-27 	-26 	-26 	-26 	-25 	-23 	-22 	-22 	-23 	-23 	-22 	-20 	-18 	-16 	-16 	-15 	-15 	-16 	-17 	-16 	-14 	-11 	-9 	-8 	-9 	-11 	-12 	-15 	-18 	-22 	-25 	-28 	-29 	-31 	-32 	-34 	-37 	-39 	-40 	-40 	-41 	-41 	-42 	-42 	-44 	-45 	-46 	-44 	-42 	-40 	-39 	-39 	-38 	-38 
-30 	-27 	-26 	-26 	-26 	-26 	-24 	-23 	-23 	-24 	-24 	-22 	-20 	-18 	-17 	-17 	-17 	-16 	-16 	-16 	-16 	-15 	-13 	-12 	-12 	-13 	-13 	-15 	-16 	-19 	-22 	-25 	-27 	-28 	-30 	-32 	-33 	-35 	-37 	-40 	-42 	-42 	-42 	-43 	-46 	-48 	-49 	-48 	-45 	-42 	-41 	-40 	-39 	-38 	-38 	-37 	-35 	-33 	-31 	-30 	-29 
-24 	-23 	-24 	-25 	-25 	-23 	-21 	-18 	-16 	-17 	-16 	-15 	-14 	-14 	-14 	-14 	-14 	-13 	-13 	-14 	-15 	-17 	-19 	-23 	-26 	-28 	-29 	-31 	-33 	-34 	-35 	-38 	-39 	-41 	-42 	-41 	-41 	-43 	-45 	-45 	-45 	-44 	-42 	-40 	-39 	-38 	-38 	-38 	-38 	-38 	-36 	-34 	-31 	-30 	-30 	-30 	-31 	-32 	-34 	-36 	-38 
-21 	-18 	-15 	-15 	-16 	-15 	-14 	-13 	-13 	-13 	-11 	-10 	-9 	-8 	-8 	-10 	-12 	-16 	-20 	-23 	-26 	-28 	-31 	-32 	-35 	-38 	-41 	-44 	-45 	-44 	-44 	-45 	-46 	-47 	-46 	-45 	-43 	-42 	-41 	-39 	-37 	-36 	-35 	-34 	-33 	-31 	-29 	-28 	-28 	-28 	-29 	-31 	-33 	-35 	-37 	-38 	-38 	-38 	-38 	-38 	-39 
