39.8023	41.6521	43.0020	43.4043	43.6427	42.9241	41.5209	40.9197	40.1181	39.6263	40.2761	40.8463	41.3990	42.9616	44.2564	44.3123	43.8731	43.1301	42.1584	41.1640	40.4565	40.4718	41.3976	43.3937	45.3221	46.1992	46.1611	45.6104	44.5646	43.1437	42.2196	42.0403	41.6577	41.4066	42.1657	43.3792	44.4376	45.3706	45.9528	45.5766	44.2727	42.8438	42.3169	43.0062	44.5120	46.4704	48.3121	49.3091	49.7233	49.5603	48.3652	47.1379	46.5592	46.2760	45.8117	45.1392	44.5787	44.2391	44.6085	45.2884	45.8362
41.5209	40.9186	40.7306	40.5477	41.4986	41.6494	41.8150	42.3285	43.1086	43.4908	43.8258	43.3682	42.9054	42.0095	41.2466	41.2195	41.5891	42.2857	42.7227	42.9218	42.8202	42.7498	42.2149	41.1978	40.5986	40.5890	40.7917	41.1395	41.3229	41.1154	41.0677	41.6776	42.3750	42.5469	42.6860	43.1256	44.1469	45.5957	47.1861	48.1645	48.6107	49.3728	49.9495	50.0410	49.5688	48.9587	48.5481	48.1613	47.4331	46.4928	45.7522	45.8407	46.2803	46.2053	45.9240	46.0535	46.3295	46.8052	47.4204	48.3995	48.9461
41.8150	42.3822	43.7083	44.2281	44.7860	44.3250	43.4296	42.4932	41.4067	40.9130	41.7667	43.0737	43.9239	44.6606	44.8238	44.2211	42.8710	41.1747	39.6234	38.9521	39.0462	39.2423	39.4376	40.3052	41.4283	42.3728	42.6700	42.5647	42.0878	41.7043	41.6908	42.4463	43.5847	44.8225	45.9603	47.5829	49.2893	50.0230	49.3111	48.0153	46.7768	45.7770	44.9064	44.0219	43.3622	43.1093	43.3703	43.2411	42.6927	43.0513	44.1330	44.8307	45.2462	45.4544	45.2980	44.8548	44.2947	44.1311	44.6373	45.2845	45.9161
43.4296	42.3162	41.9079	41.6021	43.3611	44.5555	45.3255	45.5879	45.0042	43.4805	42.0278	40.9007	40.4697	40.3211	40.2419	40.2303	40.5624	41.4456	42.8192	44.1561	44.5367	43.9780	43.3840	43.2873	42.8694	42.5912	43.2870	44.6978	45.9878	47.1172	48.0670	49.1806	50.0083	50.1837	49.8417	48.8852	47.0916	44.8211	43.5803	43.6555	43.9478	43.6373	43.4504	44.0657	44.7932	45.0826	45.1379	45.0710	44.9119	44.9812	45.2744	45.8180	46.5387	47.0675	47.0888	46.9154	46.9186	46.9165	46.4973	46.1202	46.1822
45.3255	45.4561	44.9978	43.8204	43.3416	43.2341	42.3798	41.9203	41.9766	42.0636	42.3654	42.6917	43.5602	43.8705	43.1122	42.2598	41.7549	41.1577	40.9232	41.3630	42.2328	43.1871	44.2369	45.3967	46.3463	47.1788	47.8605	47.9346	47.4389	46.9459	46.0724	44.6918	43.6275	43.1640	43.0457	43.4668	44.0921	44.5159	45.1260	46.0934	46.6641	46.4960	46.0759	45.3939	44.8865	44.8239	45.2658	45.8165	45.8748	45.6560	45.3450	45.2729	45.3745	45.5660	45.2311	44.8899	44.8106	44.9541	45.4143	46.4090	48.0156
42.3798	42.0128	42.4387	43.3406	44.1373	43.8679	44.1152	44.9198	44.4823	43.7647	44.1009	44.1104	43.0694	42.9962	43.7869	44.1074	44.5010	45.8487	47.4670	48.4310	49.0034	49.2664	48.7509	47.3385	45.3715	43.9550	43.8296	43.8002	43.6417	43.7166	44.2404	44.6335	45.5654	46.3114	46.3626	46.0967	45.7408	45.2722	44.9464	45.1691	45.6174	46.4054	46.9746	46.3559	45.5714	45.5081	45.6090	45.7358	45.5530	45.0486	44.8038	45.5858	46.7467	48.0311	49.8734	52.1445	54.3335	56.4799	57.8385	58.3238	58.0754
44.1152	44.8314	43.9308	43.4654	44.1134	44.3817	43.1347	43.2062	43.9703	44.1938	44.2432	45.2668	46.5421	47.4782	47.7177	47.5936	46.6145	44.9065	43.2121	42.9434	43.4689	43.9778	43.7245	43.3955	43.4463	44.3995	44.8698	45.6252	46.3354	45.9548	44.5979	43.9222	43.8334	43.4994	43.3211	43.8339	44.8514	45.2811	44.8132	44.1471	43.5619	42.8611	42.4056	42.9114	44.0670	44.9207	45.6079	46.4705	48.0959	50.2467	51.9470	52.6896	53.2150	53.8591	54.2622	54.5399	54.2084	54.3558	54.8043	54.8334	54.3148
43.1347	43.1854	43.9825	44.3216	44.6799	45.4090	46.1530	47.1752	47.4663	47.1153	46.4968	45.6057	44.4586	44.1852	44.5464	44.2883	43.9734	44.2618	44.1052	44.0016	44.3603	44.6096	44.6857	44.4551	43.9460	43.5811	43.4593	43.1712	42.8988	42.9823	43.3198	43.6424	43.6630	43.2186	42.4604	41.5906	41.2367	41.5300	42.1314	42.6730	43.8462	45.5162	47.6536	50.1117	52.5352	54.1804	54.4287	54.1764	53.7495	53.2185	52.8595	53.6294	54.9110	55.8697	55.7430	55.2385	54.7028	54.0292	53.1272	52.4366	51.5139
46.1530	47.2205	47.8405	47.8165	47.5249	46.3629	44.9124	44.7360	44.6069	43.8250	43.7443	44.2678	44.1649	44.6016	45.5097	46.1123	46.3598	46.6888	46.4839	45.4428	44.1947	43.5755	43.6754	44.5690	45.6883	45.8697	45.3190	44.6841	43.7301	42.2873	41.4280	41.4682	41.9117	42.5014	43.6805	45.3836	47.6238	50.0600	51.3482	51.6041	51.8660	51.6994	50.8747	50.1728	50.1390	50.4958	51.1727	51.4078	51.8569	51.7480	51.0547	50.3496	49.8986	49.9578	50.3217	50.7202	50.7123	50.7861	51.4737	52.8800	54.5513
44.9124	44.8434	45.0726	44.4995	44.5848	45.0086	44.6208	44.7017	45.2769	45.3353	45.1933	45.4579	45.1849	44.2662	43.4655	42.7130	42.1674	42.8799	44.1075	44.5371	44.2276	43.9040	43.1964	41.8777	40.8867	40.5544	41.1166	42.3981	44.3066	46.5624	48.5234	49.7357	50.5045	51.2755	51.8258	51.6920	51.3682	51.0140	51.0330	51.4647	52.0638	52.9405	53.0237	52.4484	52.6895	53.3144	52.6015	51.4629	51.0871	50.8535	50.5604	51.1704	52.0201	52.4502	53.1567	53.8939	53.7295	53.7035	53.7103	53.3518	53.3434
