122.8	85.8	98.5	84.7
116.7	80.7	80.3	75.4
103.6	70.6	63.8	59
90.5	50.6	55.1	52.2
75.2	54.9	52.3	43.5
66.6	51	45.9	40.2
60.5	45.9	38	36.1
52.8	41.5	34.5	28.6
46.7	37.9	31.5	23.7
42.6	35.1	30.1	29
38.3	34.6	39.8	39
44.3	38.8	48.8	49.9
65.1	44.1	57.7	48.6
84	50.1	62.5	49.4
94	54.2	65.4	50.9
87.6	57.1	67.7	51.5
88.9	58.9	64.9	49.8
82.8	58	63	55.1
82.1	57.6	64.7	65.1
78.3	60.9	75.8	67.3
91.2	57.4	78.3	63.2
108.2	69.2	84.3	72.6
117.9	74.6	92	76.8
120.2	79.6	93.1	75
119.2	80.7	87.3	68.6
109.5	75.9	75.3	64.9
99.1	69.1	66.9	55.8
90.9	64.8	65.8	59.4
82.1	64.9	75	69.3
86	68.5	78.7	69.4
100.3	71.4	81.2	64.3
107.2	74.4	82.3	58.8
111.8	72.6	72.1	57.7
104.2	67.1	66.5	56.5
93.6	64.3	66.8	52.7
88.3	62.9	66.8	51.6
85.6	61.3	61.8	47.4
80.1	59.3	58.2	47.3
73.6	52.9	46.6	40.8
66.8	48.8	46.3	43.3
61.6	48	51	41.1
63.4	47.9	49	37.9
69	45.7	41.4	32.7
62.2	42.4	36.7	28.4
56.1	38.1	29.6	22.6
52.6	33.5	25.4	19.6
44.1	30.7	25.3	18.7
40	28.6	24.8	19
38.3	27.3	24.6	16
39	26.3	24.1	22.9
38.4	26.4	26.9	32.1
38.5	27.6	30.6	25.3
39.9	29.4	32.5	26.1
43.7	30.7	33.3	27.9
44.3	31.5	34.6	29.3
43.5	32.1	35.6	31.9
42.5	33.6	40.6	37.6
45.3	36.5	46.6	42.6
54.4	39.8	50.3	44
61.3	42.9	52.3	44
63	44.8	50.6	43.7
59.2	45	48.9	43.9
54.9	44.3	48.5	43.6
53.3	44	47.3	41.4
53.8	43.4	44.5	37.7
52.3	40.6	38.4	31.5
47.9	36.5	30.9	26.2
41.4	32.2	24.8	20.2
36.2	27.6	19.4	15.7
30.7	23.8	15.6	12.1
25.6	20.9	13.8	9.1
23.1	18.2	10.8	6.1
21.1	15.7	8.5	5
17.6	13.7	8.7	5.2
16	13	11.1	6.2
17.9	13.4	13.4	7.9
22.8	14.6	16.2	10.9
27.4	16.8	20.6	14.4
31.1	19.3	25	19
36.4	22.1	29.4	24.1
38.7	25.4	36.2	29.5
44.8	29.9	43.5	39.6
53.8	35.1	52.9	51.1
65.3	42	64.3	67.5
77.6	50.6	78.8	83.5
87.6	59.3	92.2	87.5
117.8	71.8	95.1	77.8
122.9	73.1	71.2	61.8
104.8	62	55.1	51.8
86.8	53.3	47.7	46.6
76.2	48.5	46.2	42.5
65	45.4	42.6	37.9
56.5	42.8	40	36
50.9	40.2	35.3	27.6
46.4	36.8	29.5	23.4
40.9	33.2	27.1	25.6
35.6	31.5	30.4	29.4
33.5	32.8	38.9	35.7
38.9	36.3	41.9	43
47.6	40.2	53.6	59.6
51.7	47.2	68.1	73.4
71.9	56	78.5	83.2
92.4	64.9	88.5	82.9
105.6	72	85.8	75.3
104	72.3	76.8	72.5
89.5	68.8	75.6	73.8
82.9	70.1	85	80.3
85	75	89.8	82.8
100.3	78.1	90.9	84.1
104.9	80.6	91.4	83.2
107.2	80.2	88.9	72.2
107	77.4	78.1	66.9
111	70.7	67.5	49.9
100	63.6	59.5	33.3
96.4	55.7	44.6	32.5
87.9	46	25.9	17.3
77.3	34.2	5.1	-11.8
63.5	20.1	-9.6	-18.4
50.2	10.4	-16.5	-28
41.5	3.4	-10.8	-22.4
30.9	1.2	-6.2	-21.1
29.1	1.8	3.9	-0.8
29.4	6.1	18.7	12
37.9	13.9	29.5	29.8
51.2	21.2	39.4	36.3
64.7	28.7	47.3	43.8
71.9	36	57.1	49.1
75.8	43	64.7	55.2
83.5	49.7	69.9	62.1
88.3	56.7	79.9	73.6
91.6	63.9	87.5	81.3
97.3	70.8	90.8	82.4
101.2	75.3	91.3	87
98.2	77.8	94.6	90.9
99.3	82.4	99.2	95.9
106.2	86.3	104.7	102.5
111.6	91.3	112	106.6
119	96.4	116.2	107.2
128.5	98.6	112.3	94.7
125.3	96	99.1	87.7
113.4	87.3	86.6	84.7
104.3	80.6	82.4	79.2
95.1	77.9	82.3	70.7
93.2	75.3	74.8	62.4
89.5	70.1	63.6	48.8
80.3	63.2	54.8	46.3
71.2	57.5	51.2	44.2
65.8	53.1	47.7	42.8
62.4	49.8	46.2	43.4
57.4	48	49.1	48.6
56.7	49.1	54.1	50.8
62	52	57.4	47.4
70.9	53.6	58.5	47.9
73.2	54.9	59.6	50.3
74.7	56.2	62.8	52.7
75.7	57.6	63.6	51.6
80.2	58	61.5	49.5
77.6	57.3	59.9	53
72.9	57	61.3	53.5
70.5	57	63.1	58.8
71.7	58.6	64.4	55.1
74	59	62.9	53.9
73.8	57.4	54	44.3
66.8	51.1	43.4	38.9
57.7	44.6	33.4	30
49.3	39.1	28	25.7
41.3	34.1	22.7	19.4
35	29.8	18.6	15.9
29.9	26	15.4	11.6
25.6	22.6	12.2	9.3
21.9	19.9	11	7.6
18.5	17.7	10.7	7.7
17.5	17	12.5	9.2
18.2	17	14.9	11.8
21.6	18.1	18.9	16.1
25.4	20.3	23.5	20.1
31.6	23.5	27.7	23.7
38	26.2	31.9	27.4
40.9	29	35.9	31.8
43.9	32	39.3	34.6
48.1	34.5	42.3	37.2
50.4	36.5	44.3	39.4
53.2	39.3	48.3	43.6
55.4	41.9	51.3	47.4
59.6	44.8	54.7	49.9
64.4	47.4	57.2	52.4
66	49.8	58.8	53.5
66.5	51.7	57.6	51.4
64.3	51.3	53.4	48.6
60.7	48.7	47.9	44.6
56.4	45.8	43.8	40.4
52.1	42.8	42	39.5
48.6	42	43.8	39.7
47.9	42.5	46	41.7
50.4	43.4	47.7	44.2
51.3	45.3	51.4	47.6
55.7	48	56.7	53.2
62.1	51.5	62.3	62.1
68.5	55.9	72.3	74.2
74.7	62.1	81.5	80.1
92.3	69.4	90.8	92.6
103.8	76.9	95.6	79.9
112.8	78.2	77.3	62.6
101.5	66.5	52.3	55.5
80	54.3	44.1	52.4
67	50.3	54.3	54.5
58.1	53.5	64	58.4
62.5	57.3	64	64
71.6	59.2	66.6	63.3
71.7	61.3	68.1	62.1
72.3	62	66.7	62
70.3	61.1	62.2	62.2
65.7	60	63.7	63.7
62	60.5	65.4	62.8
63.3	60	59.3	53.7
63.4	54.9	43.8	40.8
53.9	45.3	25.9	29
42.6	35.7	15.4	21.4
31.6	28.7	15.1	20.4
22.7	26.1	21.8	22.7
20	26.4	26.1	26.4
24.6	27.7	29.1	28.7
31.3	29.5	30.7	24.3
36.4	29.5	23.8	16.2
34.5	24.3	9.6	9.9
25.2	18.5	4.7	10.2
16.4	15.4	11.2	12.9
13	16.8	18	14.3
20.1	18.2	16.6	12.8
27.3	18	13.6	11.1
23.4	16.5	13.7	12.9
18.9	16.6	17.4	15.7
19.6	18	19.6	18.9
23.9	19.9	23.6	25.2
28.8	22.9	33.1	36.4
35.7	28.1	44.5	50.8
49.8	35.5	56.1	63.1
66.4	43.9	67.1	67.5
80.3	51.6	70.6	63.7
85.3	55.5	62.4	57.9
74.5	53	54.6	55.3
64.5	49.7	53.2	56.4
58.6	50.1	59.1	59.4
59.1	53	62.4	60
68	54.9	62.2	57.9
72	55	59.4	53.9
67.9	54	55.2	50.6
62.1	50.3	49.5	49
57.1	47.3	49	49.7
52.6	47.2	53.5	52.6
53.4	49.4	56.9	54.9
61.5	51.6	59.2	56.3
66.2	53.4	60.5	56.7
67	54.8	61	57.7
65.8	55.6	60.7	57.5
65.8	56	60.1	58.2
65	56	61.2	58.5
66.7	56.1	62.2	60.2
68.2	57	63.9	61
69.2	58.2	65.1	62.5
70.7	59	66	62.8
72	59.9	65.3	62.8
72	60	64.5	60.6
82.8	59.6	62.9	58.5
69.1	58	59.1	56.9
66.3	56	57.6	54.8
63.8	54.5	56.8	54
62.3	53.6	55.6	51.8
62.8	52.5	54	50.5
61.1	51.6	53.3	50.5
59	51	53	50.8
58.8	51	53.5	50.8
58.5	51	53.8	50.3
59.7	51	53.7	52.7
59	51.3	56.5	54.5
61.4	52.7	58.1	55
65.2	53.6	57.5	53.6
66	53.6	55.4	50.6
61.9	51.2	50.7	47.4
57.4	48.1	46	45.5
52.6	45.5	45	43.8
49.6	44.1	45	43.7
49.7	44	45.4	44
50.7	44	46.4	44.3
52.7	44.3	47.1	45
53	45	47	44.5
52.8	44.5	44.7	41.2
51.8	42.6	39.2	36.2
48.2	39.3	32.4	31.6
42.9	35.6	29.2	30.5
37.7	33.3	31.5	31.5
35.3	33	33.2	29.6
39.3	32.4	29.4	23.5
42.1	29.9	22.1	16.5
36.5	25.8	14.6	12.3
29.5	21.1	11.3	11.3
23.2	18.3	13.7	13.2
20.5	18	17.6	17.1
21.9	18.8	20.8	21.3
27.6	21	25.7	25.8
33.8	24	31.7	29.2
39.3	27.3	37	33.8
45.4	30.9	41.6	38.8
49.9	34.6	47.6	43.6
54.8	38.6	52	47.6
60.6	42	53.8	49.4
62.5	44.8	56.1	51.9
63.2	47.6	57.2	53.7
63.7	49.4	58.6	55.7
66.2	50.9	59.7	55.8
67	52.5	60.4	54.7
67.8	53	58.3	53.1
66.6	52.3	55.4	51.6
63.6	51	53.3	49.8
60.8	49.5	51.4	48.5
58.6	48.3	51.1	48.3
57.8	48	51	48.7
58.7	48	53	47.4
59.9	48.5	52.8	47
62.5	48.1	51.6	48.4
60.6	48.2	52.6	51.6
59.7	50.1	58.9	56.9
63.4	53.3	64.9	65.2
72.6	57.3	72.9	71.5
81.3	62.5	79.8	77.4
88.7	66.7	84.7	79.6
95.2	73.1	90.5	83.2
99.4	76.9	89.4	78.7
100.3	77.1	81.5	71.6
95.9	71.6	70.9	68.4
86.7	65.9	65.5	62.4
79.9	62.6	64.2	61.1
75.3	60.7	62	55.1
72.5	58.6	58.2	53.2
69.6	56.4	56.1	48.7
66.5	54.5	53.9	49.2
63.3	52.2	50.8	45.8
60.1	50	48	43.6
58	48	46.6	40.2
55.4	46.1	42.9	36.6
54	44.3	40.4	33.4
51	41.3	38.9	33.1
49	40.3	40.6	36.9
51.4	41	44.4	39.8
54.9	43.1	49.3	44.1
59.9	46.5	56.9	54
65.5	51.5	66.5	64.4
76.6	57.7	75.8	72
89.5	64.4	82.7	75.8
98.1	70.8	88.9	80.4
101.5	75.7	90.1	81.4
100.3	79	91.4	79.5
98.3	79.8	88.2	76.4
97.5	78.6	85	78
93.4	77.1	84.8	73.4
92.5	75.2	76.8	72.2
90.7	71.8	74.4	67.1
84.3	68.9	70.2	62.3
82.3	66.1	65.2	59.3
78.6	62.5	59.5	52.5
73.6	58.1	55.3	50.4
68.2	55.7	54.8	49.7
67.2	54.7	55.9	47.8
66.7	54	55.7	49.4
67.3	53.5	53.5	46.4
67	52.3	52.5	45.5
63.6	51.3	51.5	47.8
62.7	51.6	56.4	55.3
63.1	54	66.9	61.6
71.9	54.8	75.9	66.8
69.5	59.9	87.7	77.8
73.7	69.1	93.2	90.8
77.8	70.7	109.2	100
77.5	72.5	115.4	100.4
83.3	74.9	112	105.3
84.2	78	106.4	104.8
89.8	79.2	123.5	113.7
93.2	80.5	150.7	130
96.4	82	172.4	146.3
106	82	178.4	152.1
107.6	83.3	180.5	160.3
119.7	86.9	183.9	161.3
128.8	84.3	183.3	148.2
124.2	88	177.5	158
135.3	87.8	174.2	153.7
131.6	90.6	163.9	150.4
126.5	105.7	145.3	128.9
130.2	106.9	122.3	107
127.8	109.1	100.6	95.1
129.9	98.3	81.3	76.9
121.7	83.5	60.2	51.4
108.3	69.7	35.9	29.8
94.1	55.9	21.5	14.1
80.5	45.1	13.5	8.4
66.2	37.8	9.3	3.7
56.6	31.6	2.1	-6.3
46.3	25.3	-4.3	-5.5
37.7	20.5	-5.1	-9
30.7	17.6	0.2	-8
26.6	19.4	13.1	-7
30.4	24.6	23.4	-6
43.5	30.9	35.2	-5
58	38.5	47.3	-4
72.8	47	57.8	-3
80.8	55	64.6	-2
85.7	61.6	69.5	-1
86	65.6	72.8	0
88	72.5	76.4	1
90.5	75.3	78.5	2
89.1	77.9	79	3
89.2	78.9	75.5	4
88.4	75.7	65.2	5
82.5	70.4	58.5	6
74.9	65.7	53.1	7
69.1	61.2	45.4	8
64	56.4	39.3	9
57.4	51.5	31.9	10
51.7	46.4	25	11
45.2	41.3	20.5	12
39	37.8	20	13
34.9	35.4	20	14
34	34.2	19.2	15
32	32.8	19	16
31	32	20.5	17
30.3	32.1	21.6	18
32.2	33.1	23.9	19
33	34	24.6	20
37	35	27	21
40	37	30	22
42	39.5	32.2	23
43.4	40.5	34.5	24
43.5	41.9	35.5	25
45.4	43	36.8	26
46	44.5	40.6	27
47.6	46.6	44.5	28
52.4	48.9	45.9	29
57.1	50.6	46.4	30
57.8	51	42.8	31
55.6	50.2	40.7	32
51.9	49	41.5	33
49.5	49	42.1	34
50.5	49.4	41.1	35
51.5	49	41.5	36
50.5	49	41.3	37
51	49.9	43.6	38
51.7	51.2	47.9	39
54.7	53.1	50.1	40
60.4	55	52.3	41
63.2	56.4	52	42
63.3	57	50	43
61.8	56.5	49.5	44
60	56.5	51.6	45
59.5	57.7	53.5	46
63.4	58.6	52.6	47
66.2	58	49.7	48
64.6	56.4	45.8	49
61.8	53.6	41.8	50
58.6	52	37.1	51
54.9	40	34.5	52
51.1	40.3	34.3	53
49.3	44.3	38.2	54
49.2	45.1	41.8	55
53.9	48.8	46.4	56
58.7	54.5	51.7	57
64.5	54.1	51	58
68.5	51.3	48.5	59
62.4	54.1	52	60
60.2	61.1	59.2	61
64.8	70	67.7	62
73.1	76.4	73.1	63
89.6	83.8	80.1	64
95.9	86.4	83.5	65
95.3	89	86.5	66
95	91.5	89.1	67
97.4	91.6	88.9	68
101.9	90.9	88	69
100.3	90.8	88.3	70
97.8	89.3	86.9	71
98.4	85.6	83.1	72
98.1	81.8	79.7	73
95.8	83.2	81.2	74
96.7	88.6	87.1	75
102.4	92.9	90.7	74
113.9	90.5	87.1	72.2
117.6	77.7	74.8	59.1
108.6	61.1	59.6	55.7
97.3	54	52.4	45.3
86.3	46.4	44.5	40.2
77.5	39.8	37.9	30.8
69.3	35.3	33.3	30.2
61.7	34.2	32.3	29.6
56.6	36.8	34.5	30.4
54	40.1	37.9	31.8
55.7	42.5	40	35.6
60.4	46	43.2	37.5
63.4	47.7	44.8	39.2
65	49.4	46.7	44
63.8	56.9	55	54
65.3	66.9	64.3	67
79.3	74.7	71.2	69.2
96	83.1	79.1	74.9
105.3	85	81.6	71.5
104.4	82.3	79	69.2
98	75.1	73	65.8
91.7	69	66.9	63.3
85.9	74	72.2	69.7
81.5	79.9	77.9	72.9
90	82	79.1	67.9
97.9	82.6	79.2	62.5
100.3	74	71.1	62.8
93.8	65.2	63.3	58.9
86	58.7	56.9	49.1
79.7	54.7	52.4	45.3
73.9	48.5	46.3	42
67.7	45.5	43.2	39.1
62.6	42.9	40.5	38.3
59.1	42.1	39.8	36.7
56.6	43	41	38
54.5	45.2	42.7	38.2
55.2	46.9	44.2	38.5
57.5	48	45.2	40
59	46.1	43.2	38.9
57.4	46	43.5	40
55	44.9	42.2	38.1
55	44	41.4	37.5
53.5	43	40.4	35.8
52.6	40.5	37.7	33.1
50.5	37.8	35	31.5
48.1	36.4	33.8	31.1
45.6	35	32.4	29
44	35	32	29
44	36	32.2	29
43	35	32	29.4
43.3	35.6	32	28.1
43	33.9	30.4	26.5
42.8	32	28.6	26
40.8	32.1	29	25.8
39.5	31.1	27.6	23.8
39.5	29.1	25.3	22.6
37.6	27.1	23.3	20.1
35.1	25.2	22.2	21.6
32.8	27.4	24.7	25.1
31.5	31.2	28.7	25.6
35.8	31.4	28.4	25
41.1	31.5	28.4	27.6
39.1	35.2	32.1	28.7
38.7	36	33.2	30.2
41.9	36	33	30.5
42.8	37.3	33.8	33.4
41.5	40.3	37.5	37.4
41.9	44.2	42.3	40.4
48.3	47	44.4	42.4
54.8	49.7	47	42.1
56.9	50.7	47.5	43.1
55.6	51.8	48.8	46.4
55.2	54	51.6	48.5
58.4	58.5	56.4	53.3
63.1	63.4	61.6	57.4
71	69.1	67.2	59.5
79.7	71.6	68.7	61.3
84	72	68.8	59.5
80.7	66.9	64.3	55.7
76.2	58	56	50.5
70.9	55.9	53.8	47.1
64.4	55.5	53.4	51.4
62	54.5	51.8	45.5
60.8	47.6	45.4	42
56.9	46.7	44.6	44.9
52.9	52.2	50.6	51.9
53.6	61.9	60	59.6
65.9	67.4	64	60.7
79.7	68.4	64.3	56.8
80.9	59	56.3	51.8
71.4	53.9	52.5	49.4
63.9	51.9	50.1	46.1
60.6	51.6	49.6	47
57.6	54.3	52.3	49.6
58.4	59	56.9	52
64	63.5	61.2	57.9
71.3	69.4	66.7	61.1
78.3	73	70	64.6
82.9	73.5	70.5	62.6
83.3	70.2	67.4	58.6
78.9	63.6	61.3	57.5
73.5	58.9	57	54.7
68.2	57	55.1	51.4
64.6	56.5	54.4	50.5
62.3	55.9	53.5	49
61.3	55.5	52.9	49.7
60.5	56.2	54	51.6
60.7	60.5	58.4	57.5
63.3	68.6	66.4	66.4
72.6	77.8	75.4	77.6
85.6	88.8	86.2	86.7
102.1	98.8	95.9	92.6
114.7	107.9	105	93.8
120.8	113.4	110.5	92.4
125.9	110.3	107.2	92.3
122	98.5	95.9	83.8
113.3	83.1	81.5	73.1
101.8	67.6	66.5	63.4
89.8	57.2	56	52.6
79.5	49.7	48.5	42.5
69.4	42	40.6	37.4
60	38.3	36.7	33.9
51.5	36	34.1	29.8
45.7	35	33	31.1
42.3	39.6	37.6	36.3
42.4	46.8	45	46.9
51.6	57	54.4	57
65.3	67.8	64.6	64
81.3	76.4	72.8	63.8
91	77.5	74	63.7
91.6	76.1	73	66.4
81.9	77.7	75.9	69.3
81.4	82	80.2	76.5
85.8	88	85.2	83.2
95.2	94	91.5	87.1
103.1	99.1	96.2	90.5
108.2	101.4	98.3	88.6
107.5	96.2	93.1	79.8
103.5	83	81	73.3
93.6	72.5	70.9	67.4
83.9	63.9	62.4	57.2
76.2	60.1	58.6	59.7
70.7	66.9	65.8	64.2
68.9	73.2	71.3	61.2
81.3	69.5	66.7	60.3
84.6	69.3	66.3	57.5
77.5	68	65.9	59.1
76.3	70	67.7	63.2
73.5	71.4	69.2	67.3
75.5	79.9	78.5	76.5
81.8	88.7	85.9	80.2
101	94.5	91.1	87
110	98.9	95.6	91.6
112	106.8	104.7	97.5
112.7	110.4	108	100.2
120.5	112.7	110.3	99.4
121.7	112.6	109.8	100.7
122.3	111.4	109.4	108.3
118.9	115.9	114.3	108.1
125.5	117.4	115.1	113.2
135.2	120.3	117.4	93.7
136.5	114.2	111.3	98.3
131.5	100.7	98.5	88.2
120.3	83.9	82.2	72
107.9	66.3	64.9	61.5
91.8	51	50.2	44.4
77.8	34.1	33.7	28.4
63.9	23.5	23.4	20.7
53.3	16.4	15.9	13.5
41.1	12.7	11.6	12.5
30.5	13.3	11.8	10.9
23.5	17.6	15.7	13.5
20.3	19.6	17.2	14.2
22.1	21.1	18.4	16.2
23.7	24.1	21.3	22.8
25	32.4	30.3	32.9
28.8	42.5	40	41
44.4	49	45.7	47.3
55.2	55.4	51.8	50.9
64.4	61.6	58.5	54.1
67.2	65.4	62.7	58.8
67.7	68.2	65.7	60.5
70	67.9	64.9	59.3
73.2	64.7	61.8	57.3
68.5	61.1	58.9	55.1
63.8	57.8	55.7	53.1
60.3	55.6	53.4	50.8
57.8	53.9	51.8	48.1
55.8	49.5	47.1	43.2
53.6	43.8	41.3	38.4
48.7	38.8	36.3	33.7
43.7	33.4	31.3	28.7
39.2	29.2	27.4	25.8
34.4	26.4	24.3	23.1
30.8	25.6	23.6	21.5
28.1	24.6	22.1	19.6
27.1	21.3	18.5	15.8
25.1	16.9	14.2	13.1
21.2	15.8	13.5	12.8
17.4	17.9	15.6	14.8
17.4	21.9	19.6	20.8
21.1	28.5	25.9	25.4
30.2	34.2	31.2	30.3
39.7	39.2	35.9	33
45.6	42.2	39.2	33.8
48.3	42	39	35.8
46.1	44.2	41.5	40.8
44.2	49.2	47.3	47.1
48.3	56	53.6	51.7
58.5	59.8	56.5	52.9
66.7	62	58.8	52.4
68.3	59.3	56.3	51
63	57.2	55	51
59.1	56.9	54.9	51.3
58.2	56	53.6	47.6
59.7	52.8	50.4	44.7
57.6	48.3	45.8	44
52.4	48.9	46.7	41.7
50.3	46	43.6	38.1
50.8	41	38.7	33.7
46.5	33.7	31.2	27.2
41.7	26.9	24.8	23.1
35.5	23.9	22.1	22
29.9	27.4	25.2	22.7
29	28.5	26	21.1
31.9	26.4	23.5	20.8
33	26.5	23.7	19.6
29.1	24.8	22.2	18.5
28	22.3	19.6	17.5
26.4	22.4	19.7	18.9
25	24.9	22.5	20.9
26.1	27.4	24.9	22.5
30.8	30.1	27.3	23.5
34.2	31.7	28.6	23.5
36.7	30.1	26.8	23.7
34.6	30.2	27.3	26.1
31.6	33.2	30.6	30.1
32.9	37.8	35.4	32.2
38.7	39.8	37	33.9
45.1	41.2	38.1	35
44.8	43.4	40.5	36.9
44	44.4	41.5	37.5
46.7	42.9	39.6	37.2
46.3	43.5	40.2	38.6
43.5	47.2	44.7	44.6
45.8	52.1	50	49
55.9	57.6	54.8	55
63.5	65.8	62.7	61.5
71	73.1	70.7	68.2
80.5	80.4	77.8	74.4
87.7	85.3	82.4	75.5
94.2	85.5	82.3	75.1
90.9	81.2	78.4	68.8
86.3	68.1	66	59.8
78.8	54.6	52.8	53.2
67.1	48	46.5	46.2
57.8	45.1	43.4	42.1
52.4	44.6	42.8	41.3
48.1	44	41.7	38.6
46.1	42.4	40.1	38.2
45.1	43.3	41.2	38.3
43.2	44.5	42.2	36.9
47.4	43.4	40.7	37.7
47.1	44	41.3	34.9
45.2	39.6	37	31.3
44.4	34.8	32.1	32
38.6	35.8	33.8	31.5
36.5	38.4	35.9	33.9
39.6	40.4	37.8	34.8
43.6	41	38	31.2
45.5	36.2	32.9	28.1
42.6	29.9	27.4	25.5
35.4	27	25	25.9
31.1	31.6	29.6	28.6
29	35.1	33.2	31.8
37.2	39.3	36.6	34.1
44.5	41.8	38.7	35
48	43.1	40.2	36.1
46.3	43.9	40.9	38
45.8	44.4	41.9	38
46.2	44.2	41.4	37.6
48.2	43.1	40.1	34.8
47.8	41	38.2	34.3
44.9	39	36.6	33.3
42.8	38.1	35.6	31.8
42.2	36.8	34	31.5
40.3	36.5	33.8	30.3
39.5	36.2	33	28.8
40	34	31	27.5
37.8	34	31	26.3
36.8	32.7	29.6	25.1
35.8	33	29.9	26.9
35	33.8	30.9	26
37.1	33.2	30.2	26.4
37.8	34.1	31.1	29.2
37	37.6	35	31
40.4	39.4	36.7	33.4
45.2	41.7	39	36.4
46.7	46.1	43.6	40.1
49.1	50.4	47.8	43.7
54.6	53.4	50.8	47.2
59.4	56	53.1	48.9
61	58.1	54.8	50.9
61	59.5	56.6	53.4
61.7	60.7	57.9	54
64.7	61.8	59.2	56.6
67	65.3	62.8	59.6
70.1	70.2	67.8	63.1
75.4	72.7	70.1	65.7
79.7	75.3	72.9	66.8
80.9	76.7	74.1	65.8
82.7	75.7	72.8	66.3
82.8	74.1	71.2	63.1
80.8	70.8	67.9	61
76.8	66.9	64.7	61
72.3	67.6	65.2	61
71.5	67.4	65	59.3
72.2	68.2	65.7	61
73.7	71.5	69.2	61
78.6	75.1	72.9	61.5
85.6	75.8	72.9	62.1
87.8	72.4	69.8	62.5
84.5	71.5	69.5	58.7
83.5	71.1	69.2	63
82	75.3	73.2	65.6
86.6	75.8	73.1	65.9
90.7	76.3	73.3	59.5
89.1	73.6	70.8	60.9
85.1	70.4	68	61.1
79.9	68.3	65.9	57.2
76.6	62.9	60.5	51.8
72	54.3	51.8	46.5
64.9	48.5	46.5	43
58.6	48.8	46.9	43.7
54.5	53.2	51.2	48.3
56.2	57.1	55.4	51.1
66.1	60	57	51.3
71	62.6	59.4	51.5
70.6	60.4	57.8	53.6
66.6	61	58.7	55.3
64.3	61.9	59.7	55.5
64.7	63.8	61.6	58.9
67.9	68.3	66.1	61.4
73.5	71.5	68.5	61.5
81.2	72.8	69.8	62.2
82	72.2	69.1	61.9
79.3	67.3	64.8	59.8
73.2	63.3	61.1	57.3
68.8	61.9	59.7	54.2
66.8	60.1	58.1	54.3
67	59.4	56.6	50.8
