nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,48,217,6,3,43,145.567,2,3,48,182.4,5,4,48,180.9,5,2
29,42,226,7,3,nan,nan,nan,nan,42,184.4,5,3,42,180.9,5,2
30,36,228,7,3,34,140.769,3,2,37,173.1,6,3,36,180.9,5,2
31,30,193,5,3,28,155.316,3,3,31,146.9,7,2,30,180.9,5,2
32,25,244,6,2,23,147.157,3,4,24,175.9,6,3,24,180.9,5,2
33,18,214,4,2,nan,nan,nan,nan,17,170.1,5,3,18,180.9,5,2
34,12,193,6,2,nan,nan,nan,nan,11,162.9,5,3,12,180.9,5,2
35,6,203,3,2,5,121.678,2,1,5,160.7,5,3,6,180.9,5,2
36,0,185,nan,2,0,139.07,nan,2,0,160.5,nan,2,0,180.9,nan,2
101,58,120,0,0,60,129.072,3,nan,nan,nan,nan,nan,60,123,1,nan
102,53,133,2,6,59,158.557,6,nan,nan,nan,nan,nan,59,151.3,6,nan
103,47,135,2,10,53,152.294,6,4,nan,nan,nan,nan,53,151.3,6,4
104,49,138,9,3,47,145.375,5,4,49,122,1,2,47,151.3,6,4
105,42,158,8,4,41,146.158,6,4,43,124.7,2,2,41,151.3,6,4
106,37,176,9,4,36,149.534,7,5,38,127.5,3,2,35,151.3,6,4
107,30,170,8,4,30,163.001,8,5,30,127.5,2,3,29,151.3,6,4
108,25,153,9,4,25,158.202,8,5,24,128.8,3,3,23,151.3,6,4
109,19,152,10,3,19,152.343,7,4,17,127.7,2,2,17,151.3,6,4
110,11,155,8,5,13,136.022,4,3,11,123,2,1,11,151.3,6,4
111,6,156,nan,5,7,125.968,4,2,5,126.1,2,3,5,151.3,nan,4
112,2,154,nan,3,1,132.336,nan,3,0,124.5,nan,2,0,150.5,nan,3
204,60,170,4,nan,60,120.996,1,nan,nan,nan,nan,nan,60,150.7,2,nan
205,57,165,5,nan,60,170.881,7,nan,60,135.5,6,nan,58,183.9,6,nan
206,50,191,5,8,55,184.442,8,5,53,146.1,5,6,52,183.9,6,7
207,44,190,4,9,50,172.165,7,5,48,139.1,5,6,46,183.9,6,7
208,39,216,5,7,42,186.897,6,6,40,154.5,4,8,40,183.9,6,7
209,33,214,6,7,35,205.339,8,7,36,166.3,7,6,34,183.9,6,7
210,28,206,9,6,30,196.342,9,6,29,166.5,7,6,28,183.9,6,7
211,22,208,7,6,24,184.834,7,6,23,167.6,6,6,22,183.9,6,7
212,17,218,9,6,19,176.694,7,5,17,176.3,7,7,16,183.9,6,7
213,9,234,6,8,12,191.295,7,6,10,189,5,8,10,183.9,6,7
214,3,232,nan,9,6,191.618,nan,6,5,197.7,nan,7,4,183.9,nan,7
215,0,178,nan,5,0,180.819,nan,5,0,189.3,nan,6,0,177.5,nan,5
