nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,48,217,8,4,43,145.567,3,4,48,182.4,7,5,48,180.9,7,2
29,42,226,8,3,37,107.177,3,2,42,184.4,7,5,42,180.9,7,2
30,36,228,8,3,34,140.769,4,3,37,173.1,7,4,36,180.9,7,2
31,30,193,8,3,28,155.316,4,9,31,146.9,8,3,30,180.9,7,2
32,25,244,8,3,23,147.157,5,8,24,175.9,7,3,24,180.9,7,2
33,18,214,8,3,17,119.707,4,4,17,170.1,6,4,18,180.9,7,2
34,12,193,8,3,11,110.158,3,4,11,162.9,6,4,12,180.9,7,2
35,6,203,nan,3,5,121.678,4,5,5,160.7,nan,4,6,180.9,nan,2
36,0,185,nan,2,0,139.07,nan,10,0,160.5,nan,3,0,180.9,nan,2
73,58,101,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,110,2,nan
74,58,115,7,2,60,97.1976,2,nan,58,90.4,1,1,55,112.8,3,nan
75,53,141,4,6,54,113.834,4,6,54,107.2,4,2,49,112.8,3,6
76,44,125,3,8,50,108.309,7,3,44,94.9,3,3,43,112.8,3,6
77,40,127,8,4,42,142.606,7,6,40,100.3,2,2,37,112.8,3,6
78,34,120,7,3,36,138.003,7,6,32,90.2,1,1,31,112.8,3,6
79,25,125,5,4,30,123.074,8,5,nan,nan,nan,nan,25,112.8,3,6
80,20,120,6,4,24,121.799,8,4,nan,nan,nan,nan,19,112.8,3,6
81,14,124,6,5,18,114.81,7,4,13,91.8,2,1,13,112.8,3,6
82,9,122,7,4,12,120.641,7,4,10,93.8,4,2,7,112.8,3,6
83,4,124,nan,4,6,123.506,nan,5,4,97.6,4,3,1,112.8,nan,6
84,0,92,nan,1,0,108.33,nan,3,0,91.2,nan,1,0,98.2,nan,1
96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,92,1,nan
97,60,109,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,108.4,4,nan
98,53,103,4,4,54,100.64,3,4,nan,nan,nan,nan,51,108.4,4,7
99,48,95,3,3,47,98.3992,3,3,nan,nan,nan,nan,45,108.4,4,7
100,40,106,2,6,nan,nan,nan,nan,nan,nan,nan,nan,39,108.4,4,7
101,58,120,3,nan,60,129.072,9,nan,nan,nan,nan,nan,60,123,5,nan
102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27,108.4,4,7
102,53,133,4,nan,59,158.557,12,nan,58,92.7,3,nan,59,151.3,10,nan
103,nan,nan,nan,nan,23,90.2944,1,1,nan,nan,nan,nan,21,108.4,4,7
103,47,135,3,12,53,152.294,10,6,55,102,6,3,53,151.3,10,nan
104,16,104,4,2,16,98.0752,2,4,nan,nan,nan,nan,15,108.4,4,7
104,49,138,11,6,47,145.375,11,6,49,122,9,5,47,151.3,10,8
105,9,104,3,3,10,96.2576,3,4,10,93.1,2,2,9,108.4,4,7
105,42,158,10,7,41,146.158,14,8,43,124.7,9,6,41,151.3,10,8
106,3,107,3,4,5,100.534,5,4,4,93.6,2,2,3,108.4,nan,7
106,37,176,11,7,36,149.534,14,10,38,127.5,10,6,35,151.3,10,8
107,30,170,11,7,30,163.001,13,10,30,127.5,9,7,29,151.3,10,8
108,25,153,12,6,25,158.202,14,9,24,128.8,8,7,23,151.3,10,8
109,19,152,12,5,19,152.343,13,8,17,127.7,8,7,17,151.3,10,8
110,11,155,10,7,13,136.022,13,6,11,123,8,6,11,151.3,10,8
111,6,156,nan,8,7,125.968,nan,6,5,126.1,nan,7,5,151.3,nan,8
112,2,154,nan,8,1,132.336,nan,7,0,124.5,nan,6,0,150.5,nan,7
113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,91.4,nan,1
141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,103.7,2,nan
142,54,124,3,4,54,91.5304,1,1,56,98.6,2,3,54,103.7,2,2
143,48,126,4,4,47,94.316,2,2,49,110.8,3,4,48,103.7,2,2
144,41,122,4,4,nan,nan,nan,nan,42,114.3,4,4,42,103.7,2,2
145,nan,nan,nan,nan,nan,nan,nan,nan,37,105.8,3,3,36,103.7,2,2
146,nan,nan,nan,nan,nan,nan,nan,nan,30,100.2,2,3,30,103.7,2,2
147,nan,nan,nan,nan,nan,nan,nan,nan,25,96.9,2,2,24,103.7,2,2
148,nan,nan,nan,nan,nan,nan,nan,nan,18,94.6,2,2,18,103.7,2,2
149,11,109,3,2,nan,nan,nan,nan,12,100.2,3,2,12,103.7,2,2
150,5,114,3,3,6,96.3544,3,2,6,103.1,3,2,6,103.7,2,2
151,0,113,nan,2,0,100.371,nan,3,0,105.2,nan,3,0,103.7,nan,2
152,17,106,3,2,24,111.018,12,4,17,94.2,2,2,18,93.1,2,1
153,10,115,3,6,11,100.157,4,3,10,93,2,2,12,93.1,2,1
154,5,115,3,4,5,91.9432,2,1,5,97.5,3,3,6,93.1,2,1
155,nan,nan,nan,nan,0,92.5,nan,1,0,95.8,nan,1,0,93.1,nan,1
156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,95.1,2,1
