nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,48,217,8,4,43,145.567,4,11,48,182.4,8,7,48,180.9,7,2
29,42,226,9,4,37,107.177,4,3,42,184.4,8,6,42,180.9,7,2
30,36,228,8,4,34,140.769,5,10,37,173.1,8,5,36,180.9,7,2
31,30,193,8,4,28,155.316,5,11,31,146.9,9,4,30,180.9,7,2
32,25,244,9,3,23,147.157,6,11,24,175.9,8,4,24,180.9,7,2
33,18,214,8,3,17,119.707,5,11,17,170.1,7,5,18,180.9,7,2
34,12,193,8,3,11,110.158,5,8,11,162.9,7,5,12,180.9,7,2
35,6,203,nan,3,5,121.678,nan,12,5,160.7,nan,4,6,180.9,nan,2
36,0,185,nan,3,0,139.07,nan,12,0,160.5,nan,3,0,180.9,nan,2
51,60,84,2,nan,nan,nan,nan,nan,60,92.2,4,nan,60,73.8,1,nan
52,56,176,7,nan,nan,nan,nan,nan,55,160.7,6,nan,55,76.2,2,2
53,52,113,5,4,47,70.6912,1,1,49,145.7,5,7,49,76.2,2,2
54,nan,nan,nan,nan,42,73.592,2,2,nan,nan,nan,nan,43,76.2,2,2
55,nan,nan,nan,nan,56,80.1416,3,nan,60,71.9,1,nan,60,86,2,nan
56,55,96,3,3,nan,nan,nan,nan,56,85.9,3,3,55,86,3,1
57,nan,nan,nan,nan,44,94.6168,3,10,49,90,3,4,49,86,3,1
58,45,101,2,3,nan,nan,nan,nan,43,71.7,1,1,43,86,3,1
59,37,87,2,2,nan,nan,nan,nan,nan,nan,nan,nan,37,86,3,1
60,31,88,2,2,31,84.8992,3,3,nan,nan,nan,nan,31,86,3,1
61,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25,86,3,1
62,19,83,2,2,20,73.144,2,1,nan,nan,nan,nan,19,86,3,1
63,12,90,2,3,13,76.6768,2,2,12,70.4,1,1,13,86,3,1
64,6,98,2,3,7,77.1064,2,3,6,71.3,1,1,7,86,3,1
65,0,92,nan,3,1,82.1904,nan,5,0,71.3,nan,1,1,86,nan,1
66,0,74,nan,1,0,71.9144,nan,1,nan,nan,nan,nan,0,77.3,nan,2
73,58,101,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,110,3,nan
74,58,115,8,nan,60,97.1976,5,nan,58,90.4,5,nan,55,112.8,4,nan
75,53,141,8,7,54,113.834,7,nan,54,107.2,9,4,49,112.8,4,7
76,44,125,4,9,50,108.309,10,4,44,94.9,4,8,43,112.8,4,7
77,40,127,8,5,42,142.606,9,7,40,100.3,7,4,37,112.8,4,7
78,34,120,7,6,36,138.003,9,8,32,90.2,4,6,31,112.8,4,7
79,25,125,5,7,30,123.074,9,6,25,86.3,4,5,25,112.8,4,7
80,20,120,6,6,24,121.799,9,5,19,89.8,4,6,19,112.8,4,7
81,14,124,6,6,18,114.81,9,5,13,91.8,4,7,13,112.8,4,7
82,9,122,7,6,12,120.641,9,6,10,93.8,7,4,7,112.8,4,7
83,4,124,nan,5,6,123.506,nan,6,4,97.6,nan,5,1,112.8,nan,7
83,nan,nan,nan,nan,60,72.7064,1,nan,nan,nan,nan,nan,60,81.5,6,nan
84,0,92,nan,2,0,108.33,nan,5,0,91.2,nan,3,0,98.2,nan,2
84,54,73,3,1,60,72.0304,2,nan,nan,nan,nan,nan,56,83.5,8,nan
85,47,80,4,3,nan,nan,nan,nan,53,70.5,2,1,50,83.5,8,5
86,40,82,3,3,46,78.104,4,4,nan,nan,nan,nan,44,83.5,8,5
87,39,76,3,2,41,84.9304,5,5,nan,nan,nan,nan,38,83.5,8,5
88,30,79,7,5,34,90.8544,6,6,32,73.3,2,2,32,83.5,8,5
89,26,86,9,4,27,88.5624,5,7,26,73.5,2,3,26,83.5,8,5
90,20,85,8,4,21,101.009,9,9,21,73.6,2,2,20,83.5,8,5
91,10,86,4,7,15,107.903,10,10,15,77.6,3,3,14,83.5,8,5
92,10,92,9,3,8,103.615,8,10,9,79.4,4,3,8,83.5,8,5
93,4,87,nan,3,2,97.5408,nan,9,3,79.5,nan,3,2,83.5,nan,5
94,0,72,nan,1,0,83.6248,nan,5,nan,nan,nan,nan,0,77.8,nan,1
95,14,71,2,1,nan,nan,nan,nan,nan,nan,nan,nan,16,74.2,3,3
96,9,71,2,1,nan,nan,nan,nan,nan,nan,nan,nan,10,74.2,3,3
96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,92,6,nan
97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,74.2,3,3
97,60,109,6,nan,60,78.608,2,nan,60,77.5,2,nan,57,108.4,9,nan
98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,71,nan,1
98,53,103,6,nan,54,100.64,6,nan,53,84.2,4,nan,51,108.4,9,nan
99,48,95,7,6,47,98.3992,5,nan,47,81.6,3,6,45,108.4,9,13
100,40,106,5,9,nan,nan,nan,nan,43,89.4,6,7,39,108.4,9,13
101,58,120,5,nan,60,129.072,13,nan,nan,nan,nan,nan,60,123,8,nan
102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27,108.4,9,13
102,53,133,5,nan,59,158.557,36,nan,58,92.7,8,nan,59,151.3,13,nan
103,nan,nan,nan,nan,23,90.2944,5,7,22,84.1,3,7,21,108.4,9,13
103,47,135,5,nan,53,152.294,14,nan,55,102,11,5,53,151.3,13,nan
104,16,104,6,7,16,98.0752,7,42,15,87.9,3,7,15,108.4,9,13
104,49,138,13,8,47,145.375,38,11,49,122,11,7,47,151.3,13,12
105,9,104,5,8,10,96.2576,9,44,10,93.1,4,6,9,108.4,9,13
105,42,158,12,9,41,146.158,40,13,43,124.7,11,8,41,151.3,13,12
106,3,107,nan,9,5,100.534,nan,45,4,93.6,4,7,3,108.4,nan,13
106,37,176,13,9,36,149.534,nan,14,38,127.5,12,8,35,151.3,13,12
107,30,170,12,10,30,163.001,nan,13,30,127.5,10,9,29,151.3,13,12
108,25,153,14,10,25,158.202,nan,12,24,128.8,11,10,23,151.3,13,12
109,19,152,14,6,19,152.343,18,11,17,127.7,10,9,17,151.3,13,12
110,11,155,nan,9,13,136.022,nan,11,11,123,10,8,11,151.3,nan,12
111,6,156,nan,10,7,125.968,nan,10,5,126.1,nan,9,5,151.3,nan,12
112,2,154,nan,10,1,132.336,nan,12,0,124.5,nan,7,0,150.5,nan,11
113,0,83,nan,4,0,86.3264,nan,4,0,80,nan,1,0,91.4,nan,5
114,16,72,2,1,nan,nan,nan,nan,nan,nan,nan,nan,14,71.4,1,3
115,10,72,2,1,nan,nan,nan,nan,nan,nan,nan,nan,8,71.4,1,3
116,3,79,3,2,nan,nan,nan,nan,nan,nan,nan,nan,2,71.4,1,3
141,60,86,2,nan,57,81.4688,3,nan,60,73.1,1,nan,60,103.7,5,nan
142,54,124,5,6,54,91.5304,4,4,56,98.6,4,nan,54,103.7,5,3
143,48,126,7,6,47,94.316,5,6,49,110.8,6,6,48,103.7,5,3
144,41,122,6,5,40,89.1872,5,6,42,114.3,7,6,42,103.7,5,3
145,nan,nan,nan,nan,nan,nan,nan,nan,37,105.8,7,6,36,103.7,5,3
146,nan,nan,nan,nan,nan,nan,nan,nan,30,100.2,6,5,30,103.7,5,3
146,56,112,13,nan,59,126.41,23,nan,nan,nan,nan,nan,60,78.7,2,nan
147,nan,nan,nan,nan,nan,nan,nan,nan,25,96.9,6,5,24,103.7,5,3
147,49,108,12,7,53,120.405,34,nan,60,74.1,23,nan,56,82.3,4,2
148,nan,nan,nan,nan,nan,nan,nan,nan,18,94.6,6,5,18,103.7,5,3
148,41,117,10,9,47,121.164,19,9,48,87.5,18,8,50,82.3,4,2
149,11,109,5,3,nan,nan,nan,nan,12,100.2,6,4,12,103.7,5,3
149,nan,nan,nan,nan,41,118.038,19,11,42,91.7,16,7,44,82.3,4,2
150,5,114,4,4,6,96.3544,5,5,6,103.1,6,5,6,103.7,5,3
150,nan,nan,nan,nan,36,116.454,20,11,36,91.9,13,8,38,82.3,4,2
151,0,113,nan,3,0,100.371,nan,6,0,105.2,nan,5,0,103.7,nan,3
151,31,71,1,1,30,127.271,19,12,30,91.3,17,5,32,82.3,4,2
152,17,106,11,8,24,111.018,17,7,17,94.2,4,11,18,93.1,5,3
153,10,115,9,10,11,100.157,9,13,10,93,10,15,12,93.1,5,3
154,5,115,4,10,5,91.9432,nan,11,5,97.5,nan,11,6,93.1,5,3
155,0,89,nan,10,0,92.5,nan,10,0,95.8,nan,10,0,93.1,nan,3
156,1,87,nan,3,0,77.7256,nan,3,0,90,nan,4,2,82.3,nan,2
156,58,85,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,95.1,3,2
157,52,73,2,1,nan,nan,nan,nan,nan,nan,nan,nan,51,95.1,3,2
158,46,87,3,2,nan,nan,nan,nan,nan,nan,nan,nan,45,95.1,3,2
159,38,114,3,3,nan,nan,nan,nan,nan,nan,nan,nan,39,95.1,3,2
160,32,105,3,2,nan,nan,nan,nan,nan,nan,nan,nan,33,95.1,3,2
161,26,92,2,3,nan,nan,nan,nan,nan,nan,nan,nan,27,95.1,3,2
162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,95.1,3,2
163,14,98,2,2,nan,nan,nan,nan,nan,nan,nan,nan,15,95.1,3,2
163,60,87,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,90.8,3,nan
164,8,102,3,3,nan,nan,nan,nan,nan,nan,nan,nan,9,95.1,3,2
164,54,93,5,6,60,72.4952,1,nan,60,101,6,nan,60,116.2,9,nan
165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,95.1,3,2
165,49,96,5,4,54,74.1832,2,2,58,93.4,10,nan,54,116.2,9,nan
166,12,98,2,9,15,90.6848,5,9,13,94.9,3,10,13,88.5,2,10
166,43,95,5,6,nan,nan,nan,nan,53,100.4,12,nan,48,116.2,9,7
167,6,103,3,10,7,81.5312,2,4,7,98.2,4,11,7,88.5,2,10
