nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,48,217,7,4,43,145.567,3,4,48,182.4,7,4,48,180.9,6,2
29,42,226,8,3,37,107.177,2,1,42,184.4,7,4,42,180.9,6,2
30,36,228,7,3,34,140.769,4,3,37,173.1,7,4,36,180.9,6,2
31,30,193,8,3,28,155.316,4,5,31,146.9,8,3,30,180.9,6,2
32,25,244,8,3,23,147.157,4,5,24,175.9,7,3,24,180.9,6,2
33,18,214,7,3,17,119.707,3,3,17,170.1,6,3,18,180.9,6,2
34,12,193,8,3,11,110.158,3,3,11,162.9,6,3,12,180.9,6,2
35,6,203,6,2,5,121.678,3,4,5,160.7,nan,3,6,180.9,6,2
36,0,185,nan,2,0,139.07,nan,4,0,160.5,nan,2,0,180.9,nan,2
73,58,101,1,1,nan,nan,nan,nan,nan,nan,nan,nan,60,110,1,nan
74,58,115,6,2,nan,nan,nan,nan,nan,nan,nan,nan,55,112.8,2,5
75,53,141,3,5,54,113.834,3,4,54,107.2,3,1,49,112.8,2,5
76,44,125,3,7,50,108.309,3,2,nan,nan,nan,nan,43,112.8,2,5
77,40,127,7,4,42,142.606,6,5,40,100.3,1,1,37,112.8,2,5
78,34,120,6,3,36,138.003,6,5,nan,nan,nan,nan,31,112.8,2,5
79,25,125,4,4,30,123.074,6,4,nan,nan,nan,nan,25,112.8,2,5
80,20,120,5,3,24,121.799,6,3,nan,nan,nan,nan,19,112.8,2,5
81,14,124,5,3,18,114.81,6,3,nan,nan,nan,nan,13,112.8,2,5
82,9,122,6,4,12,120.641,6,3,nan,nan,nan,nan,7,112.8,2,5
83,4,124,nan,3,6,123.506,nan,4,nan,nan,nan,nan,1,112.8,nan,5
97,60,109,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,108.4,2,3
98,53,103,1,2,54,100.64,1,1,nan,nan,nan,nan,51,108.4,2,3
99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,108.4,2,3
100,40,106,1,2,nan,nan,nan,nan,nan,nan,nan,nan,39,108.4,2,3
