2.000000000000000000e+00 3.919183044878237210e-01 3.134609551209252554e-01 2.445790237004691654e-09 1.107452563781788157e+01
3.000000000000000000e+00 -8.955975750789225698e-01 1.059454610723858714e+00 1.878377159631370729e-08 1.950560314028472675e+01
4.000000000000000000e+00 -1.051751697711937661e+00 1.101217244686119034e+00 1.368667677193775023e-01 2.141849432426813848e+01
5.000000000000000000e+00 -1.203873618626021491e+00 1.163726267932653435e+00 7.134496945808443957e-01 2.295669895101296021e+01
6.000000000000000000e+00 -1.083952205506965250e+00 1.152056593099695547e+00 9.980549739066575388e-01 2.116041825092202089e+01
7.000000000000000000e+00 -8.683738328391653605e-01 1.292468938708006609e+00 1.050699892931538315e+00 1.555023743510959555e+01
8.000000000000000000e+00 -3.947226334548488147e-01 1.459093690040983216e+00 1.202763679185572476e+00 7.028006592504566719e+00
9.000000000000000000e+00 -5.224787601021323447e-01 1.418456384872305076e+00 1.181075702658090698e+00 8.801093795148601018e+00
1.000000000000000000e+01 -8.019282548490666018e-01 1.383930405523824847e+00 1.427650962228414366e+00 1.320907126999642500e+01
1.100000000000000000e+01 -1.063969914453589016e+00 1.389557448186672595e+00 1.703171808117629027e+00 1.724437019413622352e+01
1.200000000000000000e+01 -1.026168779942197240e+00 1.294051777900687261e+00 1.950004534471129425e+00 1.805404279919172694e+01
1.300000000000000000e+01 -6.999824800088199073e-01 1.119199599527595179e+00 1.963418669934079208e+00 1.544146785072872596e+01
1.400000000000000000e+01 -8.401941787986719756e-01 1.187984886256536088e+00 1.924684240283071945e+00 1.664918446035540001e+01
1.500000000000000000e+01 -8.180090041830251346e-01 1.178027605745979312e+00 1.860382568550163151e+00 1.644298818842945309e+01
1.600000000000000000e+01 -7.241968434238300611e-01 1.138680916996593018e+00 1.814248624557537770e+00 1.553515567838383227e+01
1.700000000000000000e+01 -9.380500825020757771e-01 1.228654122125290682e+00 1.943540226901289580e+00 1.761259910922276006e+01
1.800000000000000000e+01 -1.149633398242273508e+00 1.311213028055278507e+00 2.126558674193381737e+00 1.980123051831935044e+01
1.900000000000000000e+01 -1.178825532434255141e+00 1.319663067460810746e+00 2.077291112307871224e+00 2.014995292596232090e+01
2.000000000000000000e+01 -1.183921235537004124e+00 1.320384878339115220e+00 2.026052936441797403e+00 2.022229600611714062e+01
2.100000000000000000e+01 -1.158819985184042389e+00 1.306956026470497578e+00 2.356851801389985290e+00 2.001568586247830694e+01
2.200000000000000000e+01 -1.161691655588972472e+00 1.304613340728876469e+00 2.333151892602907118e+00 2.009812713072025403e+01
2.300000000000000000e+01 -1.159641380572248082e+00 1.301693426685804011e+00 2.342062719034859519e+00 2.010892258305315750e+01
2.400000000000000000e+01 -1.068262728391910832e+00 1.288129757875045911e+00 2.886846021027781095e+00 1.882519097381400996e+01
2.500000000000000000e+01 -9.083284279980634590e-01 1.299403148401877983e+00 3.733696245406222580e+00 1.608309162237459589e+01
2.600000000000000000e+01 -7.447942773040512332e-01 1.354964798375486001e+00 4.482460922715977958e+00 1.273993595223670638e+01
2.700000000000000000e+01 -6.464038457490618450e-01 1.395913260946941570e+00 4.677175110600902741e+00 1.074421764123300527e+01
2.800000000000000000e+01 -5.943653312856846949e-01 1.426353204209386272e+00 4.694484240170761602e+00 9.648432781323506902e+00
