1.206601041303656530e-09 4.740821581312908285e-09 3.538396216975405184e-01 3.394540954668063826e-01 3.112173779868369627e-01 4.886782677126585983e-01 4.743243465687484450e-01 6.690567231287317673e-01 7.481976672368381154e-01 8.214758327459146248e-01 8.179231188993210111e-01 8.564983589223437166e-01 9.719765448841967137e-01 9.508516722391147091e-01 9.612647350757812514e-01 9.437796863658117763e-01 9.195717953612826401e-01 9.042326134812435079e-01 9.271683611338669140e-01 9.793789607092044935e-01 1.199416300501220833e+00 1.734180428275297947e+00 2.324963714862366970e+00 2.790597620557564440e+00 3.091602053466073752e+00 3.209295723684268076e+00 3.193966687428745121e+00 3.141182678580200616e+00 3.088695858607094280e+00 3.040176166689278592e+00 2.992297948706456268e+00 2.951384028758043065e+00 2.907660090454783131e+00 2.870239255850800308e+00 2.846479061652265941e+00 2.819840390206595604e+00 2.782496765557859852e+00 2.749300972713276003e+00 2.718438398693557190e+00 2.687023269090382804e+00 2.656301485506895155e+00 2.627428070771907986e+00 2.632895281272463972e+00 2.713972056120049103e+00 2.872243336563454541e+00 2.954724584950925603e+00 2.996382793529793531e+00
7.033873927753120370e-09 1.072614274198521004e-08 1.170318790905379852e-01 2.060114668639148050e-01 2.647614857632226149e-01 5.286993800157928636e-01 9.308917398322626990e-01 8.894391879713885452e-01 9.008816096239047333e-01 1.002699233525702338e+00 1.050641948337062148e+00 1.075517664764559900e+00 1.096442026446097451e+00 1.104599494177255448e+00 1.137290474349037961e+00 1.116269692078846187e+00 1.251422101566921130e+00 1.608247901662144930e+00 2.123642322777072433e+00 2.416703839448354429e+00 2.441397280874683329e+00 2.388168750765217840e+00 2.352144054253962668e+00 2.339676121803893061e+00 2.339268513981906494e+00 2.297595715013541096e+00 2.259664460211420867e+00 2.230195150034437912e+00 2.195545748095556249e+00 2.189184295534615465e+00 2.287381538454696717e+00 2.368768676786513261e+00 2.382947073615482303e+00 2.353890018316303845e+00 2.324267255972354285e+00 2.374292791439430506e+00 2.647359634485401791e+00 2.989946537449491348e+00 3.216735789140009238e+00 3.262664230998756576e+00 3.272560385424404306e+00 3.234515658661378801e+00 3.198960475805792569e+00 3.170010034528308651e+00 3.135536838502685164e+00 3.102374070886279700e+00 3.075951675677683017e+00
1.580984232419811911e-09 1.814655793161872331e-09 1.895909222610975275e-01 2.878684453375415231e-01 2.724328176627077713e-01 1.461312786835411659e+00 1.375971880717925089e+00 1.382152104690698158e+00 1.350460710441946821e+00 1.500126311741573515e+00 2.156102618291445339e+00 2.529677846466162006e+00 2.742366919930234292e+00 2.885510261918000197e+00 2.968359189314242919e+00 2.998868677732390520e+00 2.955935001233548132e+00 2.879376097800384393e+00 2.834771119181404231e+00 2.780293996366995035e+00 2.747930328465161498e+00 2.723307855659194754e+00 2.718000365182786648e+00 2.725003102156033030e+00 2.752955650660418030e+00 2.767897184654454001e+00 2.770428886161669713e+00 2.749200975209331599e+00 2.716687277769433084e+00 2.673052997145565879e+00 2.686056059089879433e+00 2.841314518121182964e+00 3.120058319665278468e+00 3.305681381245534123e+00 3.426762568464407188e+00 3.396147918944499189e+00 3.354524022586046872e+00 3.311550157270265249e+00 3.273816135743310429e+00 3.245048778679729740e+00 3.262154388242519243e+00 3.350582508497312872e+00 3.452499344084001720e+00 3.582093253574481828e+00 3.629696254285232460e+00 3.617054530803157864e+00 3.579294377580695130e+00
9.602066697311784083e-09 5.619078513406453610e-09 7.254022601033011108e-02 7.352624963555204340e-01 7.779885293305749405e-01 8.601464461201689948e-01 1.368190919185126919e+00 1.787851430677884768e+00 1.702210546147198134e+00 1.630535782773487874e+00 1.561131647834967495e+00 1.505343744884813040e+00 1.450592330082731030e+00 1.418078626447869972e+00 1.387913404434142794e+00 1.372401048930182332e+00 1.378380471446571720e+00 1.423086434638439535e+00 1.538996866156395305e+00 1.593536673717061980e+00 1.643456352625067174e+00 1.736182898879869541e+00 1.794206839080353388e+00 1.772362680100849186e+00 1.744889946238021183e+00 1.774657794878230055e+00 2.044105412669669164e+00 2.255410419640172748e+00 2.363503635600052721e+00 2.325265571989846514e+00 2.294019439491514767e+00 2.267497593599379968e+00 2.243146564702146240e+00 2.231048826705947619e+00 2.255605322375254573e+00 2.319661122854916879e+00 2.377991242331381816e+00 2.486407902969829831e+00 2.521336546137242340e+00 2.504054801940492681e+00 2.478086787011849701e+00 2.459266547956798110e+00 2.454353313595741604e+00 2.447281852641705058e+00 2.459047386936433099e+00 2.493574838807326888e+00 2.521680360726427317e+00
1.140900707241598866e-10 4.140139694194982990e-09 2.832074937675385096e-01 3.116636347666296714e-01 3.239729727933022829e-01 5.756505375656488788e-01 5.724099346595089566e-01 5.405180873696541211e-01 6.126973822414252258e-01 5.843949409524051841e-01 5.626278478115307458e-01 5.760016444392194179e-01 7.746677444074164809e-01 1.019431364823399688e+00 1.211950012133991450e+00 1.263313156458067965e+00 1.243590208136277520e+00 1.232244335357328691e+00 1.354738185177072785e+00 1.561013729433107677e+00 1.767693441683703126e+00 1.790403203624213013e+00 1.782172896707266530e+00 1.803326134763875377e+00 1.840616339771536047e+00 1.908413776420217589e+00 1.885461631308271935e+00 1.854884337704963304e+00 1.831984857141837120e+00 1.851198080620263697e+00 1.890893444989696803e+00 2.018729012228669628e+00 2.069466143053109164e+00 2.056069945949292155e+00 2.031143191828693961e+00 2.004992293189300057e+00 1.979745659327383001e+00 1.954345858421892235e+00 1.941301222665660520e+00 1.952266592803933998e+00 1.967180053268738016e+00 1.950458112244271236e+00 1.940955425782162624e+00 2.027639881792785204e+00 2.179076477422397407e+00 2.468813464193334806e+00 2.653762781259558334e+00
2.316031366689273308e-09 7.342554639519716223e-09 2.406756696373243687e-01 2.415561949974863454e-01 2.544621321895362831e-01 5.556047997828605922e-01 1.190451281352004731e+00 1.494897070935850225e+00 1.740923829645632637e+00 1.695567528707895288e+00 1.693359256954855230e+00 1.775340016043075897e+00 1.798770259526609294e+00 2.051209044866257436e+00 2.297570938811996477e+00 2.262306484654954986e+00 2.215140669203544022e+00 2.197875517455947669e+00 2.155865616797354445e+00 2.124955891734474189e+00 2.077628687152017317e+00 2.034187144435793737e+00 2.005824553068380478e+00 2.000337157752976491e+00 1.990274710891474452e+00 2.056321397239310844e+00 2.091484856686501193e+00 2.084368538817281014e+00 2.050117062719625238e+00 2.018597431767925610e+00 1.995662398935173387e+00 1.974934380039662374e+00 1.976335377675639604e+00 2.013673810261628283e+00 2.070074386726349580e+00 2.081090457931439097e+00 2.053581827004702820e+00 2.071682272818826220e+00 2.143295205842740359e+00 2.346322916401996750e+00 2.475028737600298623e+00 2.547063238900691751e+00 2.565086539064096893e+00 2.546239144108749297e+00 2.522610305611410197e+00 2.507520972649838420e+00 2.505242392051179490e+00
1.359559576030733297e-09 1.714987757562369292e-09 1.219958073367497092e-01 9.488372470491825972e-01 1.007868339934147706e+00 1.111252070423106808e+00 1.649775315048142676e+00 1.723897321960743856e+00 1.650461108649886599e+00 1.643136561127423567e+00 1.618557640545682297e+00 1.911854656936002428e+00 2.065849146628359723e+00 2.228309352855212033e+00 2.203230382145805244e+00 2.137664018707254865e+00 2.171714119717719438e+00 2.294397376495194596e+00 2.375956139973186332e+00 2.681064045431446274e+00 3.017833097101317197e+00 3.095184872309762802e+00 3.030783066551280047e+00 2.988133991937060419e+00 2.968630615358872404e+00 2.932067444283044111e+00 2.898427804031981747e+00 2.861695946450645067e+00 2.818987409111382014e+00 2.774412746955500442e+00 2.736213412665332356e+00 2.763805561697382451e+00 2.848158415446115033e+00 3.056200872482165654e+00 3.178829353545730374e+00 3.262631751434408756e+00 3.316824761260819265e+00 3.321910359830184678e+00 3.298755799262426347e+00 3.276408117829936462e+00 3.257927762413228567e+00 3.284122310999677996e+00 3.403651112198938122e+00 3.612624058980548725e+00 3.740629124185351539e+00 3.727152880032950755e+00 3.692416018007051104e+00
1.607616262333767431e-09 1.369150819077766228e-08 4.063840345993503522e-01 8.124650387537546425e-01 7.471401337351550875e-01 1.333970717271391049e+00 1.734745038572885756e+00 1.761291107771347564e+00 1.674812713278114984e+00 1.597174033811523008e+00 1.533933398173243701e+00 1.485935423923788523e+00 1.433067696637855493e+00 1.523174007802694963e+00 1.539047061181006981e+00 1.501135181782866868e+00 1.686440282265965207e+00 1.890765534507651724e+00 2.094126250129439981e+00 2.203790539498540646e+00 2.316073906056011822e+00 2.440188192767558384e+00 2.535997530484276119e+00 2.537193141988832501e+00 2.487990348664628204e+00 2.513194012588142900e+00 2.593551104221664794e+00 2.793314591824890059e+00 2.885105899052373246e+00 2.914915827789085423e+00 2.913348966225927317e+00 2.889171424664796373e+00 2.857730929791301833e+00 2.826022203801708432e+00 2.790213267219218363e+00 2.766093700728894156e+00 2.786728144783437333e+00 2.876620578637268277e+00 2.946567280053358662e+00 2.923358197720903551e+00 2.892530171229587665e+00 2.862544038800661550e+00 2.837549857927545105e+00 2.831276266684882525e+00 2.828325630368955235e+00 2.808866279964088886e+00 2.781730345191560705e+00
1.434648844167715815e-09 6.517677272807713437e-09 1.128457120972200523e-01 3.527672843488984800e-01 3.405036838111532571e-01 3.735725610097431759e-01 3.885841069860921926e-01 1.151944414129001837e+00 1.420152997875581802e+00 1.360162206829315990e+00 1.429812931879393512e+00 1.498853650220564715e+00 1.553719952932983928e+00 1.518781922887589175e+00 1.471794013118041589e+00 1.440185371983754070e+00 1.437013988070498849e+00 1.402930106211506045e+00 1.378509066998901966e+00 1.403443266336417139e+00 1.387471443995601739e+00 1.460518644917830455e+00 1.599494711688031590e+00 1.909101392582086998e+00 2.195204538341244405e+00 2.246671633304049731e+00 2.207161589051106709e+00 2.175669420046855596e+00 2.170869278686434978e+00 2.149203076167069959e+00 2.115924716716576004e+00 2.123955707308481600e+00 2.153310911753006263e+00 2.129000647840300076e+00 2.107688010427991365e+00 2.106989837173983027e+00 2.169283728561476554e+00 2.305286184818197359e+00 2.395095481787092417e+00 2.395519406823292563e+00 2.368638362004474196e+00 2.341278006700679537e+00 2.359622702223277191e+00 2.359356857707319843e+00 2.395118377007367627e+00 2.398530707058775580e+00 2.377639469291026764e+00
1.558907669618747605e-09 1.838869601134206022e-09 9.362149632405744049e-01 1.137848915683036033e+00 1.592971722163156523e+00 1.777273971209273551e+00 1.727260005429872569e+00 1.747863871174315964e+00 2.240316066080353608e+00 2.643683324921853206e+00 2.899738334973228415e+00 2.930878680984525086e+00 2.842754971847769152e+00 2.756471302948159341e+00 2.673480827796731241e+00 2.616905813938010805e+00 2.551647760623156014e+00 2.572117204773140209e+00 2.651413798651963916e+00 2.637423037082274657e+00 2.591885615086729988e+00 2.539868148351196897e+00 2.486416564913909610e+00 2.436486981024560183e+00 2.393594334613553087e+00 2.372071032977335570e+00 2.373450363515011929e+00 2.343226600883572708e+00 2.345245445302715837e+00 2.389792202955897338e+00 2.434950157318587216e+00 2.445506579719274320e+00 2.409333348291346599e+00 2.415440265633199690e+00 2.465618633906891510e+00 2.488002063939837250e+00 2.486067127448177150e+00 2.523260093392720727e+00 2.636929288870442534e+00 2.636791893245653107e+00 2.607704932376632367e+00 2.579804020379905527e+00 2.615984118733198915e+00 2.627941213312329882e+00 2.633407152284734210e+00 2.605668696955428576e+00 2.578383899636691012e+00
