2.000000000000000000e+00 2.598768768636687265e-01 2.904469593183468534e-01 6.514191852602380095e-09 6.118673352494361062e+00
3.000000000000000000e+00 5.589697076711884760e-01 -5.227828407398637384e-02 4.540791907936772436e-08 5.514570861370427401e+00
4.000000000000000000e+00 2.513410607582816869e+00 -1.747958089559455530e+00 4.079649709077904918e-01 9.167389704288618546e+00
5.000000000000000000e+00 3.023508401239952015e+00 -1.924125297147525782e+00 1.348834936505587390e+00 1.128850529684429027e+01
6.000000000000000000e+00 1.699501092450332207e+00 -9.967768724060418473e-01 1.340266011297195803e+00 6.147194767322570641e+00
7.000000000000000000e+00 1.953237792450172927e+00 -1.188887024137766479e+00 1.288835420131275056e+00 6.897506350152736943e+00
8.000000000000000000e+00 1.992034840506973659e+00 -1.219288068043114626e+00 1.209951638972168064e+00 7.026852731823495013e+00
9.000000000000000000e+00 2.013205256776660956e+00 -1.235887993821121578e+00 1.145326541704892787e+00 7.098658678074975192e+00
1.000000000000000000e+01 2.099012126800814393e+00 -1.315441967733149475e+00 1.432174697650516748e+00 7.410812900497495193e+00
1.100000000000000000e+01 2.208137394724131397e+00 -1.447956087958533367e+00 2.111577400403692906e+00 7.879621643994012103e+00
1.200000000000000000e+01 2.113685170014083958e+00 -1.357749220761685249e+00 2.091766258418730651e+00 7.511533113263448413e+00
1.300000000000000000e+01 1.817445344643098704e+00 -1.085825099612248268e+00 2.569170105021070238e+00 6.474950597090511906e+00
1.400000000000000000e+01 1.731617792957809376e+00 -9.846653107046677844e-01 2.592617647221662214e+00 6.183223676647696898e+00
1.500000000000000000e+01 1.699640193419995615e+00 -8.634892507452042176e-01 2.833915840671219488e+00 6.158112007026407042e+00
1.600000000000000000e+01 1.695040121297561431e+00 -8.697354017597966891e-01 2.745573660657151915e+00 6.124734376208404107e+00
1.700000000000000000e+01 1.645536797914476157e+00 -8.986294264981697921e-01 2.725527651286497655e+00 5.935667772665060404e+00
1.800000000000000000e+01 1.623343389465770947e+00 -9.280858707575113664e-01 2.704711340192807789e+00 5.933727902670378640e+00
1.900000000000000000e+01 1.581444941272879934e+00 -8.668521517225368234e-01 2.750025400309381141e+00 5.787673405954653738e+00
2.000000000000000000e+01 1.537854357205715283e+00 -8.263903583436424949e-01 2.828599382582991595e+00 5.678918976010359110e+00
2.100000000000000000e+01 1.539958617337887414e+00 -8.230377755747958490e-01 2.882340654734628860e+00 5.679008877598196392e+00
