7.105154050494072449e-01 2.365359417935980757e-01
7.196581515969863174e-01 2.394568996562798091e-01
7.213149379394745431e-01 2.390227641439406914e-01
7.252729534678145074e-01 2.324648358626947020e-01
7.642562293430565923e-01 1.749822476284547124e-01
7.505239843947382195e-01 1.842720704673819210e-01
7.898171355179569586e-01 1.398653450990712255e-01
8.444625746764204965e-01 8.250107820787370982e-02
9.020486856006683096e-01 1.364311363868198936e-02
9.356103396429519270e-01 -3.384112324099987357e-02
9.244616174156102817e-01 -3.038253568962217752e-02
9.399086849790065923e-01 -5.070292252107064940e-02
9.749286907579122197e-01 -9.495266302575740280e-02
9.725816912928209046e-01 -9.691904489958513835e-02
9.422401058362603887e-01 -7.787985672186957531e-02
9.070347560509767204e-01 -4.167280854415025132e-02
9.234237330112377018e-01 -5.165234264064499925e-02
9.561495181062669158e-01 -7.134999159079022379e-02
9.813635233200742602e-01 -8.310422446302369315e-02
1.020519713873510703e+00 -1.094515554259097162e-01
1.052151616495083042e+00 -1.324061363135651814e-01
1.056682081599515710e+00 -1.301406709693759545e-01
1.066965183433931097e+00 -1.385004439519798292e-01
1.071281594084020572e+00 -1.343139964449374946e-01
1.064608193253534285e+00 -1.271296234766014221e-01
1.033606252283204130e+00 -9.757741067488150122e-02
1.015385636864942098e+00 -8.535172896591503022e-02
9.958702292241147225e-01 -4.279980792494497699e-02
1.020372742974179348e+00 -1.772056765581238313e-02
1.036924274556519920e+00 1.675462710540447098e-02
1.027105659370740831e+00 5.425084506500534726e-02
1.007623860951982087e+00 7.407873871800582655e-02
9.922907892903537475e-01 7.741717285492126510e-02
9.580672006603572211e-01 1.095409167621264473e-01
9.372776257241727249e-01 1.383114060864635841e-01
8.890696167076576062e-01 1.745799043213329405e-01
8.483240841108857788e-01 2.068819449298882618e-01
8.030709302050764720e-01 2.395910473356630543e-01
7.663220024616025361e-01 2.667141578551195380e-01
7.281205337440019854e-01 2.980044777512114718e-01
7.183985847034166650e-01 3.036428378999821431e-01
6.917886405650960358e-01 3.263326588875639644e-01
6.413746482347560951e-01 3.722866759438929751e-01
5.948877809856846222e-01 4.101284138461553930e-01
5.913345512063342690e-01 4.057658820279294587e-01
5.866785840528823126e-01 4.050801590941166541e-01
5.664551704910860686e-01 4.238329860447533348e-01
5.491815840917615432e-01 4.414762668532439815e-01
5.543873238087911881e-01 4.368088303532662309e-01
5.717706304405604234e-01 4.230349790757237938e-01
6.013837103349206625e-01 4.011095727197263039e-01
6.448388623806515785e-01 3.653129431837238705e-01
6.621445132871889294e-01 3.562976463781840630e-01
6.608412355413310069e-01 3.607641419577224950e-01
6.671261612601430135e-01 3.583664479372085654e-01
6.620687312946803571e-01 3.676223029392423625e-01
6.654395093549755336e-01 3.691130772148771833e-01
6.709165150303157965e-01 3.677001187098504209e-01
6.724054856166095107e-01 3.658843739878979706e-01
6.801252922169728210e-01 3.545755328121572569e-01
6.897438876747420400e-01 3.398966499437365840e-01
6.848722929299996265e-01 3.443187357183978281e-01
6.829818539883143469e-01 3.498609458403510453e-01
7.121088723911330742e-01 3.173848458148372242e-01
7.218209171762971499e-01 2.969231401641523327e-01
7.799271774831582071e-01 2.379770634481407909e-01
8.132508255607914238e-01 2.076344097578035064e-01
8.458999084679447167e-01 1.870127685181453558e-01
8.523372414799919028e-01 1.931587421359471091e-01
8.513035530277830443e-01 1.867234568595820543e-01
8.478906913686752311e-01 1.939035276934542029e-01
8.380315375312444859e-01 2.036539962809840176e-01
8.299484400762086045e-01 2.110723329187730590e-01
8.351734555507766000e-01 2.059904981419779513e-01
8.373770298097781284e-01 2.102076421200268774e-01
8.265399418686000255e-01 2.253338909480245011e-01
8.375116813310666819e-01 2.149764021090845301e-01
8.473249074883796306e-01 2.041353536162311688e-01
8.590985758277629447e-01 1.998013012565630908e-01
8.616974487835644680e-01 2.040193100415436112e-01
8.711066048866032974e-01 1.965354759905768300e-01
8.792873371158766993e-01 1.921361248411535827e-01
9.043162563269144805e-01 1.639076241987945659e-01
9.301998103533688500e-01 1.463300719681143169e-01
9.366982267801001738e-01 1.549549762286370480e-01
9.687592379497315109e-01 1.387179910977315855e-01
1.006326212960155120e+00 1.016423079366136073e-01
1.031863593089247244e+00 7.500104092641114717e-02
1.054589904611360707e+00 5.172912160384587898e-02
1.072247393358404466e+00 4.190985409598645128e-02
1.083851909730476848e+00 3.179634505508557168e-02
1.093733097209921956e+00 1.603256709902923377e-02
1.093318565924647379e+00 1.278969450563784832e-02
1.082936890066388935e+00 2.815762394587898593e-02
1.073015990279476251e+00 2.998827934613941884e-02
1.028548341071354066e+00 7.617727759251136099e-02
1.020435152615916330e+00 8.548096237020798294e-02
1.009893926610600845e+00 9.953614527586591987e-02
1.010881802257547202e+00 9.667501357185775968e-02
1.018718867544118778e+00 1.033682071636508742e-01
9.999289536625525221e-01 1.090582535226885669e-01
9.795531404598143421e-01 1.248420370082174158e-01
9.585205682071413769e-01 1.426635490178219945e-01
9.329126511964360713e-01 1.663202105901083194e-01
8.747273678354728910e-01 2.130419447410921985e-01
8.439883841330481085e-01 2.385713257177017599e-01
7.688945737057741869e-01 3.081988253287179513e-01
7.128866586144805284e-01 3.508236519957657062e-01
6.819221246952342774e-01 3.844344010893104291e-01
6.766174961799493737e-01 3.944405895172459209e-01
6.562937877159640276e-01 4.155738654847732638e-01
6.607341560617395748e-01 4.066564125031021382e-01
6.722544579834730527e-01 4.032947231544111721e-01
7.218571303496107427e-01 3.721826420190211815e-01
7.664953619138924479e-01 3.419201141716020076e-01
7.786640426653435032e-01 3.266917331669237923e-01
7.606125946071933264e-01 3.359210889840927861e-01
7.543976691080562791e-01 3.325980161738422702e-01
8.029710066743870334e-01 2.874339079866620184e-01
8.116098306649001115e-01 2.773546891633198452e-01
8.043837578377607267e-01 2.708767376468356192e-01
8.861585497850282822e-01 1.880533088675559183e-01
9.698722271912727511e-01 1.005372686346134858e-01
9.874511171521421771e-01 8.061028151333259062e-02
9.964935716135561172e-01 8.006255256592620384e-02
1.033448443673543382e+00 4.470583438285433836e-02
1.055818893277633119e+00 2.440128655876076455e-02
1.043796847100367575e+00 3.579239856111984114e-02
9.739363606414855878e-01 1.025134447690146805e-01
9.096338857597995320e-01 1.574983165831803644e-01
8.676973108872330087e-01 1.922274337531554023e-01
8.387029258835566603e-01 2.118873647696080942e-01
8.169438255329215526e-01 2.247804780315740270e-01
7.950208353189197608e-01 2.346553216838849487e-01
7.686521667924522960e-01 2.495869196913574339e-01
7.572836796302468976e-01 2.493312687066822075e-01
7.544573296530936446e-01 2.366356420257351989e-01
7.307855951770135805e-01 2.491471044992207007e-01
6.824651896294346987e-01 2.768996697692862607e-01
6.460143816313693721e-01 2.975752662280077843e-01
6.147327851909010210e-01 3.154995410221302921e-01
5.733766974168069686e-01 3.424641858798585514e-01
5.228172873736309789e-01 3.754523238664934648e-01
4.823633869052405543e-01 4.015564066000674726e-01
4.558863602533815285e-01 4.146300487375501609e-01
4.359307106518088837e-01 4.257248602679327698e-01
4.383693351937996696e-01 4.243802245832898334e-01
4.379900252195745858e-01 4.278510457227051034e-01
4.315678993828443999e-01 4.309372977530357418e-01
4.318901514239286699e-01 4.326689078731816296e-01
4.537928564068763326e-01 4.281155950564626278e-01
4.374528753290772842e-01 4.532099987629936155e-01
4.103834180650446362e-01 4.882930336690309847e-01
4.108219795758977222e-01 5.053060964095946739e-01
4.091799047242383192e-01 5.165332064090997211e-01
4.078299823425585169e-01 5.307211036696094508e-01
3.930140002956665213e-01 5.441997659084647498e-01
3.850240645705206854e-01 5.478753119975546815e-01
3.878786461333222357e-01 5.413777152910703716e-01
4.069884165754431016e-01 5.317030244529818983e-01
4.041435834859288256e-01 5.375376821720798670e-01
4.154392461510766910e-01 5.349632162539229574e-01
4.157150280941899756e-01 5.351166173853473262e-01
4.085326611301867139e-01 5.418218247144646060e-01
3.998662389795469840e-01 5.480847779416972987e-01
4.006732823488567963e-01 5.509766817157821794e-01
4.172199700082990237e-01 5.502045425409040069e-01
4.346684217608708933e-01 5.557999635585717524e-01
4.855196366971863964e-01 5.371677602362192605e-01
5.043675755699437158e-01 5.164399284612236629e-01
4.775683584874713672e-01 5.209216502505644719e-01
4.674162570231032987e-01 5.362627620672795192e-01
4.924550230559819886e-01 5.158901296635289846e-01
4.679292631644161315e-01 5.151636478232101135e-01
4.422167676329910591e-01 5.051959436542232673e-01
4.333278180510371502e-01 5.168828607914748297e-01
4.213492611717037373e-01 5.473997175418702232e-01
4.482592766902552261e-01 5.408432264108175014e-01
4.748124764305252099e-01 5.295566016982884427e-01
4.727044639989825825e-01 5.464765445998980287e-01
4.850891432924130386e-01 5.562674086986311162e-01
5.087390988019508953e-01 5.608983304660400959e-01
5.122456030894773082e-01 5.697699360816594893e-01
5.170758500474410546e-01 5.688127996988424639e-01
5.296958447937681891e-01 5.663365182798014708e-01
4.791354381715377531e-01 6.007644246183662107e-01
4.778654247861924831e-01 5.954530678869672800e-01
4.705848679953035241e-01 5.972997236610212424e-01
4.579635436276210392e-01 5.961738812840149393e-01
4.536583311299562937e-01 5.898266084940000376e-01
4.576727163048691094e-01 5.874937716889717665e-01
4.575193147907468671e-01 5.908282268052406083e-01
4.612536053585680751e-01 5.910523975666873708e-01
4.707958480616215025e-01 5.872705222513473489e-01
4.761633992526882464e-01 5.865370503421002413e-01
4.790409258382815616e-01 5.845719017157166020e-01
4.732187988264652811e-01 5.896417819006445349e-01
4.614155886533493067e-01 5.959587810084835402e-01
4.478621721504848496e-01 6.086418597866796176e-01
4.387996529806704182e-01 6.244023983759828811e-01
4.429491758989809735e-01 6.299102789892048193e-01
4.454935252405411439e-01 6.294640045041172138e-01
4.370987940724225251e-01 6.416718061421902153e-01
4.451990956980354519e-01 6.408037849590009216e-01
4.535738089271352247e-01 6.409383111979954917e-01
4.730653057035640874e-01 6.250643248008921349e-01
4.892524048583593022e-01 6.115104702354660082e-01
4.836100053941667642e-01 6.191823365296859061e-01
4.814905061953972942e-01 6.208972523589852965e-01
4.945274066924207346e-01 6.064584426620035496e-01
4.750342430953387041e-01 6.135359203122280336e-01
4.662322454720067011e-01 6.107709567701804509e-01
4.769967159033725035e-01 5.920692410007603046e-01
4.766366807755713086e-01 5.788312492057314795e-01
4.532998225898692835e-01 5.860602225129997178e-01
4.467288297385509921e-01 5.802487688039883462e-01
4.140129967064619110e-01 5.931205265623465950e-01
4.049822369770925690e-01 5.877231325218189584e-01
3.960959997065595095e-01 5.792756209434428705e-01
3.525295793034743941e-01 5.987025098268097256e-01
3.193119418742896287e-01 6.155179020340159068e-01
3.232584028371596752e-01 6.056577101790255879e-01
3.431000737787600063e-01 5.860032052730507202e-01
3.432626256830575429e-01 5.820437070819386438e-01
3.436203217889353123e-01 5.780918118872474531e-01
3.357011275800222405e-01 5.813729499802876566e-01
3.221130250984168275e-01 5.921086503122562350e-01
3.093602162620187057e-01 6.009565671734425907e-01
2.978344642210472570e-01 6.040117503903528196e-01
2.830602027650665486e-01 6.138956063647454942e-01
2.737637868817212605e-01 6.183092508287775235e-01
2.943550578815835594e-01 5.954731972980193966e-01
3.221534998347440060e-01 5.615208367024709935e-01
3.343540843471630164e-01 5.348489436543203412e-01
3.350649996835765032e-01 5.261319896060302481e-01
3.301319569173755131e-01 5.263970626331636593e-01
3.173993763519795674e-01 5.293393011466722697e-01
3.071142195281428289e-01 5.340465276227468472e-01
3.023288802318743196e-01 5.305767120843918327e-01
3.176127478996964570e-01 5.238241123735857263e-01
3.675780842678616489e-01 4.981127356627385039e-01
4.121027961944946916e-01 4.689222030706726718e-01
4.621248938719412225e-01 4.329761155455383315e-01
4.973809715330909098e-01 4.082496379280666776e-01
5.195676408636573651e-01 3.859034141339000579e-01
5.687278758863910655e-01 3.411098677487776065e-01
6.172398746911696987e-01 2.989541513972886477e-01
6.515559602493887770e-01 2.648718984326012271e-01
6.981201545992392621e-01 2.283385417089011382e-01
7.395285919705489874e-01 1.934124296789772601e-01
7.566492433362883574e-01 1.831235007636210776e-01
7.964323240026145445e-01 1.508432547335738505e-01
8.128218831057457683e-01 1.330797181406623564e-01
8.157551462579343271e-01 1.340816037936883864e-01
8.062615831058680405e-01 1.458698137334558109e-01
8.112829290267000726e-01 1.445803655983700642e-01
8.054340644733488652e-01 1.462094953311876555e-01
8.218258765065720173e-01 1.320887486695890289e-01
8.414694755756145783e-01 1.249993990944930217e-01
8.606273761326593830e-01 1.173077177701382506e-01
8.725229212291151226e-01 1.165174265484232308e-01
8.687866770895797952e-01 1.318070764838971953e-01
8.546936314145038294e-01 1.583347952112323098e-01
8.429150048857397826e-01 1.835087639357359246e-01
8.721297396780456346e-01 1.627534576866609406e-01
8.825292146512231373e-01 1.579845084577041758e-01
8.890483980005853271e-01 1.565436246541233589e-01
8.870975730849861574e-01 1.586283763296132132e-01
8.505631681344000272e-01 2.006694625792019016e-01
8.330321266081546216e-01 2.199824326167765243e-01
8.205668374363564999e-01 2.229729602714722592e-01
7.549503225778472215e-01 2.775661976512799889e-01
7.557936244654919200e-01 2.704476838769779845e-01
7.580353195958100532e-01 2.609085655235335865e-01
7.618305692825640962e-01 2.557984268679632800e-01
7.566298513159431804e-01 2.582102389014679922e-01
7.675074670545285471e-01 2.342473035214161781e-01
7.834197348533226135e-01 2.050245247347186883e-01
8.405602172496750013e-01 1.275834554225969142e-01
8.373174437952469740e-01 1.172505597141616368e-01
8.583468672705968361e-01 7.653956844579057339e-02
8.614430405380184563e-01 5.647427899632193049e-02
8.916533866916561690e-01 2.396000592444321245e-02
8.712591183489351021e-01 5.832960565930552649e-02
8.349191092886182330e-01 1.037563815524472494e-01
7.709675835769880248e-01 1.858792852820179975e-01
7.801027602767854896e-01 2.086128749433194818e-01
7.883570166082601860e-01 2.289698317833956387e-01
