2.000000000000000000e+00 1.869974651052914716e-01 6.234224073787913989e-02 9.005887591229111422e-09 8.745117754731030146e+00
3.000000000000000000e+00 -3.051650202489901709e+00 2.378546823511590080e+00 6.948695343346374436e-08 1.987547336818800403e+01
4.000000000000000000e+00 -4.082143687363009477e+00 2.999433167538041900e+00 3.719707989073833265e-01 2.479694341707653393e+01
5.000000000000000000e+00 -2.338159892159138664e+00 2.391113917986104287e+00 1.951262581785202066e+00 1.433838630183040408e+01
6.000000000000000000e+00 -3.013587769301979691e+00 2.797727002005432340e+00 2.306507134567771899e+00 1.746019601966406398e+01
7.000000000000000000e+00 -1.454872236003530661e+00 2.034400352561822167e+00 2.312684743691301392e+00 1.004237800776341594e+01
8.000000000000000000e+00 -6.850887347111456194e-01 1.675977484759375136e+00 2.488773790388687956e+00 7.544787610742235806e+00
9.000000000000000000e+00 1.571690483264912832e-03 1.322134285063986558e+00 3.123271116890769417e+00 6.952847449068507046e+00
1.000000000000000000e+01 5.885445958930375365e-01 8.838435615461958106e-01 4.091358221346949264e+00 7.021000239435440271e+00
1.100000000000000000e+01 8.227827666619147440e-01 6.787130194745955025e-01 4.352222162326051524e+00 7.106770791449307012e+00
1.200000000000000000e+01 8.848440502128240848e-01 6.617818890280161570e-01 4.226047580899763290e+00 7.390705710021382657e+00
1.300000000000000000e+01 7.661173573942161585e-01 6.138258754470710121e-01 4.240370928258513139e+00 6.405885010410565350e+00
1.400000000000000000e+01 6.440649355188198255e-01 5.095813463432568025e-01 4.352250970707863154e+00 5.503565664464350249e+00
1.500000000000000000e+01 6.130822570610527933e-01 4.737848332887011349e-01 4.240835834041370767e+00 5.368512885204962615e+00
1.600000000000000000e+01 6.167872051629846863e-01 4.768203473385316804e-01 4.106900818867447178e+00 5.378993577495815970e+00
1.700000000000000000e+01 6.374576463219961964e-01 4.851798299535111103e-01 4.011885562692139473e+00 5.432101950453914085e+00
1.800000000000000000e+01 6.568970222670776904e-01 5.040985770514162523e-01 4.023453225194540295e+00 5.522087285696949621e+00
1.900000000000000000e+01 6.580565868246411876e-01 5.350261398988799266e-01 4.170308273641920138e+00 5.614857857101587690e+00
2.000000000000000000e+01 6.333060654975700698e-01 5.782816884773502863e-01 4.407331927050938347e+00 5.679621686405157632e+00
2.100000000000000000e+01 5.616240849895572929e-01 6.505237509258969819e-01 4.553350460470308114e+00 5.704962493840549875e+00
2.200000000000000000e+01 4.741839270786237792e-01 7.289888253960775666e-01 4.704159149977315657e+00 5.722884072810477285e+00
2.300000000000000000e+01 4.232391545237619845e-01 7.694552204628635206e-01 4.857992291716549893e+00 5.725114918516557516e+00
2.400000000000000000e+01 4.111162861162935278e-01 7.810185580252219095e-01 4.967358681299867129e+00 5.733664268477372872e+00
2.500000000000000000e+01 4.112412902100983647e-01 7.825739121949362165e-01 4.869651412290217252e+00 5.739528219552735067e+00
2.600000000000000000e+01 4.012595771278120171e-01 7.760300825217166798e-01 4.850183267395888898e+00 5.691313237593004004e+00
2.700000000000000000e+01 3.773477281037738718e-01 7.669960711284726784e-01 4.947245276532371783e+00 5.610284187563157055e+00
2.800000000000000000e+01 3.574355431157982821e-01 7.451587439054371265e-01 5.159031618040207157e+00 5.520838722583336633e+00
2.900000000000000000e+01 3.418682054879940702e-01 7.293164110078671492e-01 5.235456471859768257e+00 5.471488292683267751e+00
3.000000000000000000e+01 3.073161442735666271e-01 7.431948046917270512e-01 5.195891191331281966e+00 5.470458085320283104e+00
3.100000000000000000e+01 3.354383382980973827e-01 7.255035665529120381e-01 5.123062709886611721e+00 5.459946561698434842e+00
3.200000000000000000e+01 4.688086090774101766e-01 6.230738827372169775e-01 5.241376453495915300e+00 5.417621440386814591e+00
3.300000000000000000e+01 5.476513952854163980e-01 5.530554762739446906e-01 5.268988576636044030e+00 5.402216664938443103e+00
3.400000000000000000e+01 5.549986092268466287e-01 5.462574600745472297e-01 5.193888799307850412e+00 5.401271552232144835e+00
3.500000000000000000e+01 5.540373617429669162e-01 5.463781705036432346e-01 5.125731156528152255e+00 5.399944628044273109e+00
3.600000000000000000e+01 5.623448369161262450e-01 5.337158260500451945e-01 5.096850508146392400e+00 5.390009250892153325e+00
3.700000000000000000e+01 5.695502751507673933e-01 5.021013314311204567e-01 5.281498520158048215e+00 5.350519632621367094e+00
3.800000000000000000e+01 5.948111772365378691e-01 4.474791922303886227e-01 5.548218444329527266e+00 5.317393804459547013e+00
3.900000000000000000e+01 6.104113332217786514e-01 4.231159340654011558e-01 5.585151757060798694e+00 5.311966172410531151e+00
4.000000000000000000e+01 6.111727788364745839e-01 4.231669883408053501e-01 5.516548040505733219e+00 5.312513649186828779e+00
4.100000000000000000e+01 6.194212913170416002e-01 4.331608168559725192e-01 5.525796792538700153e+00 5.326968858215844982e+00
4.200000000000000000e+01 6.278211401806590430e-01 4.484395076428996374e-01 5.509082003109429415e+00 5.353675526180424527e+00
4.300000000000000000e+01 6.300087477215042808e-01 4.535271589926779812e-01 5.448013647762109279e+00 5.363691975266820400e+00
4.400000000000000000e+01 6.237062235592537585e-01 4.460148010442691047e-01 5.397564962453527571e+00 5.345301724382101050e+00
4.500000000000000000e+01 6.115077944036367841e-01 4.360596846543559613e-01 5.376916547665971713e+00 5.322117393037327560e+00
4.600000000000000000e+01 5.896923395918383104e-01 4.275121266008014009e-01 5.392493329030682681e+00 5.303042094638561466e+00
4.700000000000000000e+01 5.674936304198289205e-01 4.304250579209915051e-01 5.354094537735087478e+00 5.298637343778325182e+00
4.800000000000000000e+01 5.646692926308871652e-01 4.296492414151887318e-01 5.298530239362391647e+00 5.298530239362391647e+00
